datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
2000-10-01 00:00:00+00:00,12.0,A,06054500,2520.0,A
2000-10-02 00:00:00+00:00,12.0,A,06054500,2630.0,A
2000-10-03 00:00:00+00:00,11.0,A,06054500,2730.0,A
2000-10-04 00:00:00+00:00,9.5,A,06054500,2770.0,A
2000-10-05 00:00:00+00:00,8.0,A,06054500,2880.0,A
2000-10-06 00:00:00+00:00,7.0,A,06054500,2920.0,A
2000-10-07 00:00:00+00:00,7.0,A,06054500,2980.0,A
2000-10-08 00:00:00+00:00,7.0,A,06054500,3020.0,A
2000-10-09 00:00:00+00:00,7.5,A,06054500,3070.0,A
2000-10-10 00:00:00+00:00,8.5,A,06054500,3090.0,A
2000-10-11 00:00:00+00:00,8.5,A,06054500,3150.0,A
2000-10-12 00:00:00+00:00,8.5,A,06054500,3380.0,A
2000-10-13 00:00:00+00:00,7.0,A,06054500,3640.0,A
2000-10-14 00:00:00+00:00,7.5,A,06054500,3940.0,A
2000-10-15 00:00:00+00:00,8.5,A,06054500,3990.0,A
2000-10-16 00:00:00+00:00,9.0,A,06054500,3990.0,A
2000-10-17 00:00:00+00:00,9.5,A,06054500,4050.0,A
2000-10-18 00:00:00+00:00,9.5,A,06054500,3910.0,A
2000-10-19 00:00:00+00:00,10.0,A,06054500,3780.0,A
2000-10-20 00:00:00+00:00,9.5,A,06054500,3710.0,A
2000-10-21 00:00:00+00:00,9.0,A,06054500,3710.0,A
2000-10-22 00:00:00+00:00,7.5,A,06054500,3820.0,A
2000-10-23 00:00:00+00:00,7.0,A,06054500,3800.0,A
2000-10-24 00:00:00+00:00,6.5,A,06054500,3750.0,A
2000-10-25 00:00:00+00:00,7.0,A,06054500,3740.0,A
2000-10-26 00:00:00+00:00,7.0,A,06054500,3740.0,A
2000-10-27 00:00:00+00:00,7.0,A,06054500,3710.0,A
2000-10-28 00:00:00+00:00,7.5,A,06054500,3660.0,A
2000-10-29 00:00:00+00:00,7.5,A,06054500,3650.0,A
2000-10-30 00:00:00+00:00,7.5,A,06054500,3750.0,A
2000-10-31 00:00:00+00:00,6.5,A,06054500,3860.0,A
2000-11-01 00:00:00+00:00,6.0,A,06054500,3880.0,A
