datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1991-10-01 00:00:00+00:00,11.2,A,14181500,2430.0,A
1991-10-02 00:00:00+00:00,11.4,A,14181500,2460.0,A
1991-10-03 00:00:00+00:00,11.4,A,14181500,2460.0,A
1991-10-04 00:00:00+00:00,11.5,A,14181500,2530.0,A
1991-10-05 00:00:00+00:00,11.7,A,14181500,2510.0,A
1991-10-06 00:00:00+00:00,12.0,A,14181500,2310.0,A
1991-10-07 00:00:00+00:00,12.2,A,14181500,2340.0,A
1991-10-08 00:00:00+00:00,12.1,A,14181500,2420.0,A
1991-10-09 00:00:00+00:00,12.2,A,14181500,2380.0,A
1991-10-10 00:00:00+00:00,12.4,A,14181500,2390.0,A
1991-10-11 00:00:00+00:00,12.5,A,14181500,2360.0,A
1991-10-12 00:00:00+00:00,12.7,A,14181500,2360.0,A
1991-10-13 00:00:00+00:00,12.8,A,14181500,2390.0,A
1991-10-14 00:00:00+00:00,12.9,A,14181500,2450.0,A
1991-10-15 00:00:00+00:00,13.1,A,14181500,2410.0,A
1991-10-16 00:00:00+00:00,13.1,A,14181500,2440.0,A
1991-10-17 00:00:00+00:00,13.3,A,14181500,2390.0,A
1991-10-18 00:00:00+00:00,13.4,A,14181500,2430.0,A
1991-10-19 00:00:00+00:00,13.4,A,14181500,2460.0,A
1991-10-20 00:00:00+00:00,13.5,A,14181500,2430.0,A
1991-10-21 00:00:00+00:00,13.5,A,14181500,2480.0,A
1991-10-22 00:00:00+00:00,13.4,A,14181500,2480.0,A
1991-10-23 00:00:00+00:00,13.6,A,14181500,2520.0,A
1991-10-24 00:00:00+00:00,13.6,A,14181500,2520.0,A
1991-10-25 00:00:00+00:00,13.6,A,14181500,2570.0,A
1991-10-26 00:00:00+00:00,13.5,A,14181500,3140.0,A
1991-10-27 00:00:00+00:00,13.2,A,14181500,3030.0,A
1991-10-28 00:00:00+00:00,13.2,A,14181500,2970.0,A
1991-10-29 00:00:00+00:00,13.2,A,14181500,3120.0,A
1991-10-30 00:00:00+00:00,13.0,A,14181500,3190.0,A
