site_id,issue_date,volume_10,volume_50,volume_90
hungry_horse_reservoir_inflow,2016-01-15,1300.504,1932.2915423298632,2750.2235772210815
hungry_horse_reservoir_inflow,2016-02-15,1300.504,2150.8096769244776,2990.9799579292926
hungry_horse_reservoir_inflow,2016-03-15,1300.504,2282.2924883457526,3133.867891195141
hungry_horse_reservoir_inflow,2016-04-15,1300.504,2410.5116295541557,3272.8410865632954
hungry_horse_reservoir_inflow,2017-01-15,1300.504,1881.996493619591,2689.545139806817
hungry_horse_reservoir_inflow,2017-02-15,1300.504,1997.4796178698452,2814.8167525330405
hungry_horse_reservoir_inflow,2017-03-15,1300.504,2267.902605048397,3112.3368327578214
hungry_horse_reservoir_inflow,2017-04-15,1300.504,2394.9794246129286,3247.3952902282813
hungry_horse_reservoir_inflow,2018-01-15,1300.504,2125.3694953885833,2963.576792645431
hungry_horse_reservoir_inflow,2018-02-15,1300.504,2399.32974153297,3263.054241819059
hungry_horse_reservoir_inflow,2018-03-15,1300.504,2554.7374942375855,3429.430602471075
hungry_horse_reservoir_inflow,2018-04-15,1300.504,2778.973435993187,3676.0590900258276
hungry_horse_reservoir_inflow,2019-01-15,1300.504,1942.3378003771631,2761.967790914165
hungry_horse_reservoir_inflow,2019-02-15,1300.504,2082.5485647134374,2914.64256892425
hungry_horse_reservoir_inflow,2019-03-15,1300.504,2146.3580865737185,2981.193113185056
hungry_horse_reservoir_inflow,2019-04-15,1300.504,2264.1350868831328,3110.3794638089744
hungry_horse_reservoir_inflow,2020-01-15,1300.504,2130.4307589577998,2973.363637389667
hungry_horse_reservoir_inflow,2020-02-15,1300.504,2315.9582454610736,3174.9726391209333
hungry_horse_reservoir_inflow,2020-03-15,1300.504,2450.9495347108714,3321.7753102844763
hungry_horse_reservoir_inflow,2020-04-15,1300.504,2576.159387468024,3458.791136703783
hungry_horse_reservoir_inflow,2021-01-15,1300.504,2083.6412516588657,2916.599937873097
hungry_horse_reservoir_inflow,2021-02-15,1300.504,2179.981318805252,3020.340492162001
hungry_horse_reservoir_inflow,2021-03-15,1300.504,2299.1200850396804,3149.526842785919
hungry_horse_reservoir_inflow,2021-04-15,1300.504,2392.657898685537,3251.310028125976
hungry_horse_reservoir_inflow,2022-01-15,1300.504,2035.6634162629764,2861.7936073053743
hungry_horse_reservoir_inflow,2022-02-15,1300.504,2134.6356803904705,2967.4915305431255
hungry_horse_reservoir_inflow,2022-03-15,1300.504,2335.1140585758126,3188.674221762864
hungry_horse_reservoir_inflow,2022-04-15,1300.504,2434.2166828030668,3294.372145000615
hungry_horse_reservoir_inflow,2023-01-15,1300.504,2016.513723506865,2844.177286765749
hungry_horse_reservoir_inflow,2023-02-15,1300.504,2140.5737148985622,2979.235744236209
hungry_horse_reservoir_inflow,2023-03-15,1300.504,2261.1630777527575,3110.3794638089744
hungry_horse_reservoir_inflow,2023-04-15,1300.504,2330.882309659832,3184.7594838651694
snake_r_nr_heise,2016-01-15,1905.458,2877.16246246566,4694.568944148826
snake_r_nr_heise,2016-02-15,1905.458,3040.4648173603528,5215.574734621108
snake_r_nr_heise,2016-03-15,1905.458,3139.748415039195,5522.622454301643
snake_r_nr_heise,2016-04-15,1905.458,3314.6408042555204,6077.676177950141
snake_r_nr_heise,2017-01-15,1905.458,3028.9397789481936,5146.7343517602185
snake_r_nr_heise,2017-02-15,1905.458,3186.679197421441,5617.481721257329
snake_r_nr_heise,2017-03-15,1905.458,3404.225221959594,6289.35715441038
snake_r_nr_heise,2017-04-15,1905.458,3535.512375941486,6680.928700865173
snake_r_nr_heise,2018-01-15,1905.458,3017.1724545569746,5159.738887577508
snake_r_nr_heise,2018-02-15,1905.458,3153.70460462741,5583.520168628202
snake_r_nr_heise,2018-03-15,1905.458,3271.8063303019812,5945.554862801264
snake_r_nr_heise,2018-04-15,1905.458,3506.456816883103,6699.152515747012
snake_r_nr_heise,2019-01-15,1905.458,2886.524407382499,4731.949977844317
snake_r_nr_heise,2019-02-15,1905.458,3090.282605444945,5388.129899368947
snake_r_nr_heise,2019-03-15,1905.458,3260.496262274093,5914.522001990816
snake_r_nr_heise,2019-04-15,1905.458,3390.379297854631,6313.454573411909
snake_r_nr_heise,2020-01-15,1905.458,2912.8998568504853,4828.439514246259
snake_r_nr_heise,2020-02-15,1905.458,3067.1379667603587,5307.630904530483
snake_r_nr_heise,2020-03-15,1905.458,3175.5325442259996,5639.123306349977
snake_r_nr_heise,2020-04-15,1905.458,3350.3611704729474,6199.045950697231
snake_r_nr_heise,2021-01-15,1905.458,2868.6781734506826,4676.278700088017
snake_r_nr_heise,2021-02-15,1905.458,3014.0029742504453,5138.874896392906
snake_r_nr_heise,2021-03-15,1905.458,3112.709206210395,5434.872376143739
snake_r_nr_heise,2021-04-15,1905.458,3196.702708261792,5693.501768373352
snake_r_nr_heise,2022-01-15,1905.458,2920.0393280781677,4826.769185967361
snake_r_nr_heise,2022-02-15,1905.458,2964.881730627647,4937.690764469596
snake_r_nr_heise,2022-03-15,1905.458,3016.777275379505,5104.139113833301
snake_r_nr_heise,2022-04-15,1905.458,3120.5878477682127,5437.072086659557
snake_r_nr_heise,2023-01-15,1905.458,2947.011558243116,4921.876016412219
snake_r_nr_heise,2023-02-15,1905.458,3072.8035008541656,5310.697790896292
snake_r_nr_heise,2023-03-15,1905.458,3242.445914240714,5853.48305813156
snake_r_nr_heise,2023-04-15,1905.458,3418.532638069186,6398.291353345743
pueblo_reservoir_inflow,2016-01-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2016-02-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2016-03-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2016-04-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2017-01-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2017-02-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2017-03-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2017-04-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2018-01-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2018-02-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2018-03-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2018-04-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2019-01-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2019-02-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2019-03-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2019-04-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2020-01-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2020-02-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2020-03-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2020-04-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2021-01-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2021-02-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2021-03-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2021-04-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2022-01-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2022-02-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2022-03-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2022-04-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2023-01-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2023-02-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2023-03-15,179.97,316.128,502.838
pueblo_reservoir_inflow,2023-04-15,179.97,316.128,502.838
sweetwater_r_nr_alcova,2016-01-15,14.471,41.91588933927847,98.97299999999997
sweetwater_r_nr_alcova,2016-02-15,14.471,41.94799310903932,98.97299999999998
sweetwater_r_nr_alcova,2016-03-15,14.471,41.997753952168615,98.97299999999998
sweetwater_r_nr_alcova,2016-04-15,14.471,42.09406526145114,98.97300000000001
sweetwater_r_nr_alcova,2017-01-15,14.471,42.10369639237939,98.97300000000001
sweetwater_r_nr_alcova,2017-02-15,14.471,42.19519213619779,98.97300000000004
sweetwater_r_nr_alcova,2017-03-15,14.471,42.28187231455206,98.97300000000006
sweetwater_r_nr_alcova,2017-04-15,14.471,42.36534211593025,98.97300000000008
sweetwater_r_nr_alcova,2018-01-15,14.471,41.99614876368057,98.97299999999998
sweetwater_r_nr_alcova,2018-02-15,14.471,42.01701621402512,98.973
sweetwater_r_nr_alcova,2018-03-15,14.471,42.05875111471421,98.97300000000001
sweetwater_r_nr_alcova,2018-04-15,14.471,42.12456384272394,98.97300000000003
sweetwater_r_nr_alcova,2019-01-15,14.471,41.939967166599104,98.97299999999998
sweetwater_r_nr_alcova,2019-02-15,14.471,42.02183177948925,98.973
sweetwater_r_nr_alcova,2019-03-15,14.471,42.06838224564247,98.97300000000001
sweetwater_r_nr_alcova,2019-04-15,14.471,42.1117223348196,98.97300000000001
sweetwater_r_nr_alcova,2020-01-15,14.471,41.946387920551274,98.97299999999998
sweetwater_r_nr_alcova,2020-02-15,14.471,41.97688650182407,98.97299999999998
sweetwater_r_nr_alcova,2020-03-15,14.471,42.010595460072956,98.973
sweetwater_r_nr_alcova,2020-04-15,14.471,42.06838224564247,98.97300000000001
sweetwater_r_nr_alcova,2021-01-15,14.471,41.917494527766515,98.97299999999997
sweetwater_r_nr_alcova,2021-02-15,14.471,41.939967166599104,98.97299999999998
sweetwater_r_nr_alcova,2021-03-15,14.471,42.0009643291447,98.973
sweetwater_r_nr_alcova,2021-04-15,14.471,42.0314629104175,98.973
sweetwater_r_nr_alcova,2022-01-15,14.471,41.98812282124037,98.97299999999998
sweetwater_r_nr_alcova,2022-02-15,14.471,42.004174706120786,98.973
sweetwater_r_nr_alcova,2022-03-15,14.471,42.0314629104175,98.973
sweetwater_r_nr_alcova,2022-04-15,14.471,42.06356668017834,98.97300000000001
sweetwater_r_nr_alcova,2023-01-15,14.471,42.05393554925009,98.973
sweetwater_r_nr_alcova,2023-02-15,14.471,42.07159262261855,98.97300000000001
sweetwater_r_nr_alcova,2023-03-15,14.471,42.16148317794891,98.97300000000003
sweetwater_r_nr_alcova,2023-04-15,14.471,42.238532225374925,98.97300000000004
missouri_r_at_toston,2016-01-15,929.851,1707.8328439593663,2946.8200027395833
missouri_r_at_toston,2016-02-15,929.851,1773.4265501731352,3163.425773397344
missouri_r_at_toston,2016-03-15,929.851,1810.3701318337635,3285.422126986198
missouri_r_at_toston,2016-04-15,929.851,1879.733591278209,3514.4765051530253
missouri_r_at_toston,2017-01-15,929.851,1759.101487896565,3116.1210648628908
missouri_r_at_toston,2017-02-15,929.851,1812.6319837721694,3292.891291491638
missouri_r_at_toston,2017-03-15,929.851,1893.3047029086438,3559.2914921856654
missouri_r_at_toston,2017-04-15,929.851,1937.7877910306252,3706.185060792653
missouri_r_at_toston,2018-01-15,929.851,1776.4423527576762,3173.3846594045976
missouri_r_at_toston,2018-02-15,929.851,1856.3611212480155,3437.2951385968117
missouri_r_at_toston,2018-03-15,929.851,1915.9232222927021,3633.983137240066
missouri_r_at_toston,2018-04-15,929.851,1999.6117440137175,3910.3422239413467
missouri_r_at_toston,2019-01-15,929.851,1713.8644491284485,2966.73777475409
missouri_r_at_toston,2019-02-15,929.851,1797.552970849464,3243.0968614553713
missouri_r_at_toston,2019-03-15,929.851,1860.884825124827,3452.2334676076916
missouri_r_at_toston,2019-04-15,929.851,1908.3837158313493,3609.0859222219324
missouri_r_at_toston,2020-01-15,929.851,1728.1895114050187,3014.0424832885437
missouri_r_at_toston,2020-02-15,929.851,1801.3227240801402,3255.545468964438
missouri_r_at_toston,2020-03-15,929.851,1850.3295160789332,3417.377366582305
