site_id,issue_date,volume_10,volume_50,volume_90
hungry_horse_reservoir_inflow,2005-01-01,1277.1796450000002,1824.5423500000004,2371.9050550000006
hungry_horse_reservoir_inflow,2005-01-08,1242.4651750000003,1774.9502500000003,2307.4353250000004
hungry_horse_reservoir_inflow,2005-01-15,1253.5009025000002,1790.7155750000002,2327.9302475000004
hungry_horse_reservoir_inflow,2005-01-22,1415.9885949999998,2022.8408499999998,2629.693105
hungry_horse_reservoir_inflow,2005-02-01,1228.4660325000002,1754.9514750000003,2281.4369175
hungry_horse_reservoir_inflow,2005-02-08,1331.2768,1901.824,2472.3712
hungry_horse_reservoir_inflow,2005-02-15,1221.7213050000005,1745.3161500000006,2268.9109950000006
hungry_horse_reservoir_inflow,2005-02-22,1174.7828049999998,1678.2611499999996,2181.7394949999994
hungry_horse_reservoir_inflow,2005-03-01,1121.9668425000004,1602.8097750000006,2083.652707500001
hungry_horse_reservoir_inflow,2005-03-08,1093.2515650000005,1561.7879500000006,2030.3243350000007
hungry_horse_reservoir_inflow,2005-03-15,1083.12617,1547.3231,2011.5200300000001
hungry_horse_reservoir_inflow,2005-03-22,1113.9602250000003,1591.3717500000002,2068.7832750000002
hungry_horse_reservoir_inflow,2005-04-01,1135.9847975000002,1622.8354250000002,2109.6860525
hungry_horse_reservoir_inflow,2005-04-08,1142.273282500001,1631.8189750000013,2121.364667500002
hungry_horse_reservoir_inflow,2005-04-15,1131.1105575000004,1615.8722250000005,2100.633892500001
hungry_horse_reservoir_inflow,2005-04-22,1063.9605900000006,1519.9437000000007,1975.9268100000008
hungry_horse_reservoir_inflow,2005-05-01,1071.4435025000005,1530.6335750000007,1989.823647500001
hungry_horse_reservoir_inflow,2005-05-08,1106.3470075000005,1580.4957250000007,2054.644442500001
hungry_horse_reservoir_inflow,2005-05-15,1069.2106600000004,1527.4438000000005,1985.6769400000005
hungry_horse_reservoir_inflow,2005-05-22,1133.9279700000006,1619.8971000000008,2105.866230000001
hungry_horse_reservoir_inflow,2005-06-01,1132.5544300000008,1617.934900000001,2103.315370000001
hungry_horse_reservoir_inflow,2005-06-08,1235.3915000000006,1764.8450000000007,2294.298500000001
hungry_horse_reservoir_inflow,2005-06-15,1212.1116000000006,1731.5880000000009,2251.064400000001
hungry_horse_reservoir_inflow,2005-06-22,1129.6795825000004,1613.8279750000006,2097.976367500001
hungry_horse_reservoir_inflow,2005-07-01,1189.0095175000006,1698.5850250000008,2208.160532500001
hungry_horse_reservoir_inflow,2005-07-08,1191.3476225000009,1701.925175000001,2212.502727500001
