site_id,issue_date,volume_10,volume_50,volume_90
hungry_horse_reservoir_inflow,2005-01-01,1230.6866250000005,1758.1237500000007,2285.560875000001
hungry_horse_reservoir_inflow,2005-01-08,1095.6154300000003,1565.1649000000002,2034.7143700000001
hungry_horse_reservoir_inflow,2005-01-15,1085.8650775,1551.2358250000002,2016.6065725000003
hungry_horse_reservoir_inflow,2005-01-22,1095.6239525000005,1565.1770750000007,2034.730197500001
hungry_horse_reservoir_inflow,2005-02-01,1126.3733425000005,1609.1047750000005,2091.8362075000005
hungry_horse_reservoir_inflow,2005-02-08,1066.7851950000002,1523.9788500000002,1981.1725050000002
hungry_horse_reservoir_inflow,2005-02-15,1036.4935,1480.7050000000002,1924.9165000000003
hungry_horse_reservoir_inflow,2005-02-22,1077.7386725000003,1539.6266750000004,2001.5146775000005
hungry_horse_reservoir_inflow,2005-03-01,986.8930925000004,1409.8472750000005,1832.8014575000007
hungry_horse_reservoir_inflow,2005-03-08,1015.5471725000004,1450.7816750000006,1886.0161775000008
hungry_horse_reservoir_inflow,2005-03-15,960.9910800000001,1372.8444000000002,1784.6977200000001
hungry_horse_reservoir_inflow,2005-03-22,1071.6256775000004,1530.8938250000006,1990.1619725000007
hungry_horse_reservoir_inflow,2005-04-01,1100.5733200000002,1572.2476000000001,2043.92188
hungry_horse_reservoir_inflow,2005-04-08,1003.4346350000003,1433.4780500000004,1863.5214650000005
hungry_horse_reservoir_inflow,2005-04-15,1053.7510550000004,1505.3586500000006,1956.9662450000008
hungry_horse_reservoir_inflow,2005-04-22,1013.4548725000004,1447.7926750000006,1882.1304775000008
hungry_horse_reservoir_inflow,2005-05-01,1121.6049250000003,1602.2927500000005,2082.9805750000005
hungry_horse_reservoir_inflow,2005-05-08,1024.4878175000001,1463.5540250000001,1902.6202325000002
hungry_horse_reservoir_inflow,2005-05-15,1077.122865,1538.74695,2000.371035
hungry_horse_reservoir_inflow,2005-05-22,1085.9684675000005,1551.3835250000006,2016.7985825000007
