site_id,issue_date,volume_10,volume_50,volume_90
hungry_horse_reservoir_inflow,2005-01-01,1419.407815,2027.72545,2636.043085
hungry_horse_reservoir_inflow,2005-01-08,1184.6019850000002,1692.2885500000004,2199.9751150000006
hungry_horse_reservoir_inflow,2005-01-15,1414.6211625,2020.8873750000002,2627.1535875000004
hungry_horse_reservoir_inflow,2005-01-22,1420.8712699999996,2029.8160999999993,2638.760929999999
hungry_horse_reservoir_inflow,2005-02-01,1254.0749724999996,1791.5356749999996,2328.9963774999997
hungry_horse_reservoir_inflow,2005-02-08,1179.9284700000007,1685.612100000001,2191.295730000001
hungry_horse_reservoir_inflow,2005-02-15,1144.18731,1634.5533,2124.91929
hungry_horse_reservoir_inflow,2005-02-22,1154.9535725000005,1649.9336750000007,2144.913777500001
hungry_horse_reservoir_inflow,2005-03-01,1018.5280700000003,1455.0401000000004,1891.5521300000005
hungry_horse_reservoir_inflow,2005-03-08,1078.5367250000002,1540.7667500000002,2002.9967750000003
hungry_horse_reservoir_inflow,2005-03-15,1035.7935875,1479.705125,1923.6166624999998
hungry_horse_reservoir_inflow,2005-03-22,1023.8119149999998,1462.5884499999997,1901.3649849999997
hungry_horse_reservoir_inflow,2005-04-01,1063.4589700000006,1519.2271000000007,1974.995230000001
hungry_horse_reservoir_inflow,2005-04-08,1091.1108425,1558.729775,2026.3487075
hungry_horse_reservoir_inflow,2005-04-15,1115.8826700000002,1594.1181000000001,2072.3535300000003
hungry_horse_reservoir_inflow,2005-04-22,1206.1078575000006,1723.0112250000006,2239.9145925000007
hungry_horse_reservoir_inflow,2005-05-01,1085.9690275000007,1551.384325000001,2016.799622500001
hungry_horse_reservoir_inflow,2005-05-08,1105.3827750000007,1579.118250000001,2052.8537250000013
hungry_horse_reservoir_inflow,2005-05-15,1115.5744600000005,1593.6778000000006,2071.781140000001
hungry_horse_reservoir_inflow,2005-05-22,1169.8495550000007,1671.2136500000008,2172.577745000001
hungry_horse_reservoir_inflow,2005-06-01,1051.6218125000005,1502.3168750000007,1953.0119375000008
hungry_horse_reservoir_inflow,2005-06-08,1189.3334600000003,1699.0478000000003,2208.7621400000003
hungry_horse_reservoir_inflow,2005-06-15,1355.6326175000002,1936.6180250000002,2517.6034325
hungry_horse_reservoir_inflow,2005-06-22,1294.7392850000008,1849.627550000001,2404.5158150000016
hungry_horse_reservoir_inflow,2005-07-01,1380.7123225000003,1972.4461750000003,2564.1800275000005
hungry_horse_reservoir_inflow,2005-07-08,1465.4222099999997,2093.4602999999997,2721.4983899999997
hungry_horse_reservoir_inflow,2005-07-15,1390.9277900000004,1987.0397000000005,2583.151610000001
hungry_horse_reservoir_inflow,2005-07-22,1392.2277600000007,1988.896800000001,2585.565840000001
snake_r_nr_heise,2005-01-01,2587.2586075,3696.0837249999995,4804.908842499999
snake_r_nr_heise,2005-01-08,1900.2216274999996,2714.6023249999994,3528.983022499999
snake_r_nr_heise,2005-01-15,2090.5814474999993,2986.544924999999,3882.5084024999983
snake_r_nr_heise,2005-01-22,1789.1324325000005,2555.9034750000005,3322.6745175000005
snake_r_nr_heise,2005-02-01,1606.7436875000003,2295.3481250000004,2983.9525625000006
snake_r_nr_heise,2005-02-08,1799.1698550000006,2570.2426500000006,3341.3154450000006
snake_r_nr_heise,2005-02-15,2187.5795025,3125.1135750000003,4062.6476475000004
snake_r_nr_heise,2005-02-22,1810.7406450000003,2586.77235,3362.804055
snake_r_nr_heise,2005-03-01,1806.0426125000001,2580.060875,3354.0791375
snake_r_nr_heise,2005-03-08,1516.1481125,2165.925875,2815.7036375
snake_r_nr_heise,2005-03-15,1516.3500975000002,2166.214425,2816.0787525
snake_r_nr_heise,2005-03-22,1434.0918024999996,2048.7025749999993,2663.313347499999
snake_r_nr_heise,2005-04-01,1483.1711649999995,2118.8159499999992,2754.4607349999987
snake_r_nr_heise,2005-04-08,1382.1205125000001,1974.457875,2566.7952375
snake_r_nr_heise,2005-04-15,1586.6723250000005,2266.6747500000006,2946.6771750000007
snake_r_nr_heise,2005-04-22,1652.50918,2360.7273999999998,3068.9456199999995
snake_r_nr_heise,2005-05-01,1561.4336674999995,2230.619524999999,2899.805382499999
snake_r_nr_heise,2005-05-08,1528.6184200000002,2183.7406,2838.86278
snake_r_nr_heise,2005-05-15,1673.5953325,2390.850475,3108.1056175000003
snake_r_nr_heise,2005-05-22,1625.304764999999,2321.8639499999986,3018.423134999998
snake_r_nr_heise,2005-06-01,1640.0549375,2342.935625,3045.8163125
snake_r_nr_heise,2005-06-08,1618.8669524999991,2312.667074999999,3006.4671974999987
