datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2016-10-01 00:00:00+00:00,18.7,A,09406000,114.0,A,968.0,A,8.1,A,,
2016-10-02 00:00:00+00:00,18.5,A,09406000,117.0,A,946.0,A,8.1,A,313.0,A
2016-10-03 00:00:00+00:00,14.4,A,09406000,111.0,A,931.0,A,8.9,A,205.0,A
2016-10-04 00:00:00+00:00,12.7,A,09406000,107.0,A,927.0,A,9.3,A,193.0,A
2016-10-05 00:00:00+00:00,13.5,A,09406000,95.1,A,922.0,A,9.1,A,143.0,A
2016-10-06 00:00:00+00:00,13.3,A,09406000,81.9,A,908.0,A,9.2,A,143.0,A
2016-10-07 00:00:00+00:00,13.4,A,09406000,81.4,A,895.0,A,9.2,A,138.0,A
2016-10-08 00:00:00+00:00,14.0,A,09406000,77.1,A,876.0,A,9.1,A,,
2016-10-09 00:00:00+00:00,15.7,A,09406000,76.9,A,852.0,A,8.8,A,,
2016-10-10 00:00:00+00:00,16.0,A,09406000,78.7,"A, e",806.0,A,8.6,A,,
2016-10-11 00:00:00+00:00,16.3,A,09406000,80.9,"A, e",,,8.6,A,,
2016-10-12 00:00:00+00:00,15.3,A,09406000,82.8,"A, e",,,8.8,A,88.3,A
2016-10-13 00:00:00+00:00,15.0,A,09406000,85.4,"A, e",,,8.9,A,81.6,A
2016-10-14 00:00:00+00:00,14.5,A,09406000,81.7,"A, e",,,8.9,A,77.0,A
2016-10-15 00:00:00+00:00,14.9,A,09406000,89.4,"A, e",,,8.8,A,84.0,A
2016-10-16 00:00:00+00:00,15.5,A,09406000,87.0,"A, e",,,8.7,A,82.7,A
2016-10-17 00:00:00+00:00,15.3,A,09406000,86.9,"A, e",,,8.7,A,78.1,A
2016-10-18 00:00:00+00:00,14.7,A,09406000,81.8,"A, e",,,8.9,A,75.1,A
