datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2022-10-01 00:00:00+00:00,18.8,A,09406000,98.5,A,767.0,A,8.4,A,251.0,A
2022-10-02 00:00:00+00:00,18.8,A,09406000,93.8,A,761.0,A,8.4,A,204.0,A
2022-10-03 00:00:00+00:00,17.5,A,09406000,166.0,A,735.0,A,8.5,A,,
2022-10-04 00:00:00+00:00,17.2,A,09406000,116.0,A,689.0,A,8.7,A,,
2022-10-05 00:00:00+00:00,17.1,A,09406000,109.0,A,766.0,A,8.8,A,657.0,A
2022-10-06 00:00:00+00:00,17.6,A,09406000,99.7,A,761.0,A,8.7,A,285.0,A
2022-10-07 00:00:00+00:00,17.7,A,09406000,97.9,A,768.0,A,8.7,A,239.0,A
2022-10-08 00:00:00+00:00,17.7,A,09406000,94.5,A,766.0,A,8.7,A,219.0,A
2022-10-09 00:00:00+00:00,17.4,A,09406000,96.1,A,763.0,A,8.7,A,204.0,A
2022-10-10 00:00:00+00:00,17.2,A,09406000,97.2,A,744.0,A,8.8,A,315.0,A
2022-10-11 00:00:00+00:00,16.1,A,09406000,96.0,A,749.0,A,9.0,A,215.0,A
2022-10-12 00:00:00+00:00,15.6,A,09406000,96.3,A,745.0,A,9.1,A,175.0,A
2022-10-13 00:00:00+00:00,15.1,A,09406000,98.7,A,762.0,A,9.2,A,147.0,A
2022-10-14 00:00:00+00:00,15.0,A,09406000,98.8,A,750.0,A,9.2,A,141.0,A
2022-10-15 00:00:00+00:00,14.7,A,09406000,98.3,A,747.0,A,9.3,A,131.0,A
2022-10-16 00:00:00+00:00,14.8,A,09406000,99.4,A,747.0,A,9.2,A,136.0,A
2022-10-17 00:00:00+00:00,15.4,A,09406000,99.2,A,746.0,A,9.2,A,124.0,A
2022-10-18 00:00:00+00:00,15.0,A,09406000,99.7,A,746.0,A,9.3,A,124.0,A
2022-10-19 00:00:00+00:00,14.5,A,09406000,99.6,A,739.0,A,9.4,A,106.0,A
2022-10-20 00:00:00+00:00,13.5,A,09406000,100.0,A,742.0,A,9.6,A,115.0,A
2022-10-21 00:00:00+00:00,13.3,A,09406000,102.0,A,744.0,A,9.6,A,110.0,A
2022-10-22 00:00:00+00:00,13.1,A,09406000,106.0,A,747.0,A,9.5,A,119.0,A
2022-10-23 00:00:00+00:00,10.5,A,09406000,369.0,A,522.0,A,9.9,A,,
2022-10-24 00:00:00+00:00,9.2,A,09406000,134.0,A,702.0,A,10.4,A,1290.0,A
2022-10-25 00:00:00+00:00,9.7,A,09406000,114.0,A,758.0,A,10.3,A,302.0,A
2022-10-26 00:00:00+00:00,10.7,A,09406000,107.0,A,762.0,A,10.1,A,204.0,A
2022-10-27 00:00:00+00:00,9.6,A,09406000,106.0,A,762.0,A,10.4,A,194.0,A
2022-10-28 00:00:00+00:00,9.5,A,09406000,103.0,A,,,10.5,A,182.0,A
2022-10-29 00:00:00+00:00,10.3,A,09406000,101.0,A,769.0,A,10.2,A,157.0,A
2022-10-30 00:00:00+00:00,10.3,A,09406000,103.0,A,758.0,A,10.2,A,208.0,A
2022-10-31 00:00:00+00:00,10.2,A,09406000,103.0,A,759.0,A,10.2,A,214.0,A
2022-11-01 00:00:00+00:00,10.6,A,09406000,106.0,A,759.0,A,10.1,A,138.0,A
2022-11-02 00:00:00+00:00,10.5,A,09406000,111.0,A,746.0,A,10.1,A,149.0,A
2022-11-03 00:00:00+00:00,9.2,A,09406000,142.0,A,653.0,A,10.3,A,338.0,A
2022-11-04 00:00:00+00:00,7.4,A,09406000,127.0,A,679.0,A,10.9,A,188.0,A
2022-11-05 00:00:00+00:00,7.8,A,09406000,127.0,A,700.0,A,10.8,A,156.0,A
2022-11-06 00:00:00+00:00,9.3,A,09406000,129.0,A,698.0,A,10.4,A,157.0,A
2022-11-07 00:00:00+00:00,10.3,A,09406000,130.0,A,694.0,A,10.1,A,167.0,A
2022-11-08 00:00:00+00:00,11.1,A,09406000,134.0,A,677.0,A,9.9,A,201.0,A
2022-11-09 00:00:00+00:00,8.3,A,09406000,563.0,A,629.0,A,10.5,A,,
2022-11-10 00:00:00+00:00,6.5,A,09406000,189.0,A,608.0,A,11.1,A,933.0,A
2022-11-11 00:00:00+00:00,5.8,A,09406000,154.0,A,679.0,A,11.3,A,282.0,A
2022-11-12 00:00:00+00:00,6.1,A,09406000,144.0,A,722.0,A,11.2,A,233.0,A
2022-11-13 00:00:00+00:00,6.0,A,09406000,141.0,A,719.0,A,11.2,A,202.0,A
2022-11-14 00:00:00+00:00,5.7,A,09406000,139.0,A,717.0,A,11.3,A,183.0,A
2022-11-15 00:00:00+00:00,5.4,A,09406000,140.0,A,724.0,A,11.5,A,179.0,A
2022-11-16 00:00:00+00:00,5.0,A,09406000,136.0,A,727.0,A,11.6,A,161.0,A
2022-11-17 00:00:00+00:00,5.1,A,09406000,136.0,A,729.0,A,11.6,A,156.0,A
2022-11-18 00:00:00+00:00,5.3,A,09406000,136.0,A,726.0,A,11.4,A,139.0,A
2022-11-19 00:00:00+00:00,4.9,A,09406000,135.0,A,718.0,A,11.6,A,139.0,A
