datetime,"mean_Modeled snowpack sublimation rate, 24-hour total","sum_Modeled snowpack sublimation rate, 24-hour total","std_Modeled snowpack sublimation rate, 24-hour total","mean_Snow accumulation, 24-hour total","sum_Snow accumulation, 24-hour total","std_Snow accumulation, 24-hour total","mean_Modeled snow water equivalent, total of snow layers","sum_Modeled snow water equivalent, total of snow layers","std_Modeled snow water equivalent, total of snow layers","mean_Modeled snow layer thickness, total of snow layers","sum_Modeled snow layer thickness, total of snow layers","std_Modeled snow layer thickness, total of snow layers","mean_Modeled blowing snow sublimation rate, 24-hour total","sum_Modeled blowing snow sublimation rate, 24-hour total","std_Modeled blowing snow sublimation rate, 24-hour total","mean_Non-snow accumulation, 24-hour total","sum_Non-snow accumulation, 24-hour total","std_Non-snow accumulation, 24-hour total","mean_Modeled melt rate, bottom of snow layers","sum_Modeled melt rate, bottom of snow layers","std_Modeled melt rate, bottom of snow layers","mean_Modeled average temperature, SWE-weighted average of snow layers, 24-hour average","sum_Modeled average temperature, SWE-weighted average of snow layers, 24-hour average","std_Modeled average temperature, SWE-weighted average of snow layers, 24-hour average","mean_Modeled blowing snow sublimation, 24-hour total","sum_Modeled blowing snow sublimation, 24-hour total","std_Modeled blowing snow sublimation, 24-hour total","mean_Modeled snowpack sublimation, 24-hour total","sum_Modeled snowpack sublimation, 24-hour total","std_Modeled snowpack sublimation, 24-hour total","mean_Modeled melt, bottom of snow layers, 24-hour total","sum_Modeled melt, bottom of snow layers, 24-hour total","std_Modeled melt, bottom of snow layers, 24-hour total"
2003-10-01,,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,1.1908456167571762,1535,0.7633233340074773,,0.0,,,,,,,,,,,,,
2003-10-02,,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,10.256012412723042,13220,5.1612866300095295,,0.0,,,,,,,,,,,,,
2003-10-03,,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,30.491078355314198,39303,13.99745481134221,,0.0,,,,,,,,,,,,,
2003-10-04,0.14802065404475043,86.0,1.290285578439119,1.3661753297129557,1761,0.6058707128544116,0.0,0.0,0.0,0.008661417322834646,11,0.0926628144014326,0.0,0.0,0.0,13.508921644685802,17413,2.52745167077207,3.7228915662650603,2163.0,5.246814547446757,,,,,,,,,,,,
2003-10-05,-5.68567454798331,-4088.0,11.91549770101638,2.8533747090768036,3678,2.421023740148193,0.1047244094488189,133.0,0.3261221131896232,0.41811023622047244,531,1.2923102259641222,0.0,0.0,0.0,15.765709852598913,20322,8.68799071150338,37.349095966620304,26854.0,33.84533620619129,,,,,,,,,,,,
2003-10-06,-13.165548098434005,-5885.0,25.36841513466213,1.9053529868114818,2456,1.6441477814900303,0.14251968503937007,181.0,0.596052590429218,0.3047244094488189,387,1.2850048725491454,0.0,0.0,0.0,25.00387897595035,32230,5.107758941101626,86.14093959731544,38505.0,67.98786114849244,,,,,,,,,,,,
2003-10-07,-67.42592592592592,-3641.0,26.880119220863705,0.0,0,0.0,0.07086614173228346,90.0,0.35229511524245755,0.16299212598425197,207,0.7992420769552834,0.0,0.0,0.0,0.12102404965089217,156,0.35573572212923166,14.905882352941177,1267.0,21.94518493584668,,,,,,,,,,,,
2003-10-08,-58.36363636363637,-1926.0,33.8005004282644,0.0,0,0.0,0.025984251968503937,33.0,0.1864346789515809,0.05196850393700787,66,0.3555743703731552,0.0,0.0,0.0,5.8851823118696664,7586,1.9242858048966767,63.03174603174603,3971.0,38.55195144792851,,,,,,,,,,,,
2003-10-09,-66.08,-1652.0,22.974629485586924,0.0,0,0.0,0.003937007874015748,5.0,0.07413710941641834,0.007874015748031496,10,0.1534928243277002,0.0,0.0,0.0,1.2862684251357641,1658,0.9821395522910573,5.552631578947368,211.0,13.281759094854099,,,,,,,,,,,,
2003-10-10,-43.875,-351.0,29.04065038872236,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.75,166.0,36.37220779661306,,,,,,,,,,,,
