datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1990-10-01 00:00:00+00:00,12.0,A,14181500,2980.0,A
1990-10-02 00:00:00+00:00,12.3,A,14181500,3010.0,A
1990-10-03 00:00:00+00:00,12.5,A,14181500,3000.0,A
1990-10-04 00:00:00+00:00,12.7,A,14181500,3030.0,A
1990-10-05 00:00:00+00:00,12.9,A,14181500,3020.0,A
1990-10-06 00:00:00+00:00,12.8,A,14181500,3080.0,A
1990-10-07 00:00:00+00:00,13.0,A,14181500,3040.0,A
1990-10-08 00:00:00+00:00,13.0,A,14181500,3090.0,A
1990-10-09 00:00:00+00:00,13.0,A,14181500,3110.0,A
1990-10-10 00:00:00+00:00,13.1,A,14181500,3170.0,A
1990-10-11 00:00:00+00:00,13.4,A,14181500,3080.0,A
1990-10-12 00:00:00+00:00,13.4,A,14181500,3220.0,A
1990-10-13 00:00:00+00:00,13.5,A,14181500,3200.0,A
1990-10-14 00:00:00+00:00,13.6,A,14181500,3170.0,A
1990-10-15 00:00:00+00:00,13.6,A,14181500,3130.0,A
1990-10-16 00:00:00+00:00,13.4,A,14181500,2620.0,A
1990-10-17 00:00:00+00:00,13.5,A,14181500,2570.0,A
1990-10-18 00:00:00+00:00,13.5,A,14181500,2580.0,A
1990-10-19 00:00:00+00:00,13.2,A,14181500,2600.0,A
1990-10-20 00:00:00+00:00,13.1,A,14181500,2580.0,A
1990-10-21 00:00:00+00:00,13.0,A,14181500,2620.0,A
1990-10-22 00:00:00+00:00,12.7,A,14181500,2640.0,A
1990-10-23 00:00:00+00:00,12.7,A,14181500,2570.0,A
1990-10-24 00:00:00+00:00,12.6,A,14181500,2610.0,A
1990-10-25 00:00:00+00:00,12.6,A,14181500,2600.0,A
1990-10-26 00:00:00+00:00,12.5,A,14181500,2740.0,A
1990-10-27 00:00:00+00:00,12.6,A,14181500,2690.0,A
1990-10-28 00:00:00+00:00,12.4,A,14181500,2590.0,A
1990-10-29 00:00:00+00:00,12.4,A,14181500,2660.0,A
1990-10-30 00:00:00+00:00,12.3,A,14181500,2730.0,A
1990-10-31 00:00:00+00:00,11.8,A,14181500,2930.0,A
1990-11-01 00:00:00+00:00,11.7,A,14181500,3300.0,A
1990-11-02 00:00:00+00:00,11.6,A,14181500,3230.0,A
1990-11-03 00:00:00+00:00,11.6,A,14181500,3240.0,A
1990-11-04 00:00:00+00:00,11.3,A,14181500,3230.0,A
1990-11-05 00:00:00+00:00,10.9,A,14181500,3350.0,A
1990-11-06 00:00:00+00:00,10.9,A,14181500,3390.0,A
1990-11-07 00:00:00+00:00,10.8,A,14181500,3320.0,A
1990-11-08 00:00:00+00:00,10.5,A,14181500,3280.0,A
1990-11-09 00:00:00+00:00,10.5,A,14181500,3130.0,A
1990-11-10 00:00:00+00:00,10.4,A,14181500,3090.0,A
1990-11-11 00:00:00+00:00,10.4,A,14181500,3090.0,A
1990-11-12 00:00:00+00:00,10.4,A,14181500,3070.0,A
1990-11-13 00:00:00+00:00,10.2,A,14181500,3170.0,A
1990-11-14 00:00:00+00:00,9.8,A,14181500,3310.0,A
1990-11-15 00:00:00+00:00,10.1,A,14181500,3290.0,A
1990-11-16 00:00:00+00:00,10.0,A,14181500,3330.0,A
1990-11-17 00:00:00+00:00,9.8,A,14181500,3330.0,A
1990-11-18 00:00:00+00:00,9.7,A,14181500,3310.0,A
1990-11-19 00:00:00+00:00,9.3,A,14181500,3340.0,A
1990-11-20 00:00:00+00:00,9.2,A,14181500,3240.0,A
1990-11-21 00:00:00+00:00,9.2,A,14181500,3230.0,A
1990-11-22 00:00:00+00:00,9.1,A,14181500,3260.0,A
1990-11-23 00:00:00+00:00,9.0,A,14181500,3800.0,A
1990-11-24 00:00:00+00:00,9.0,A,14181500,5200.0,A
1990-11-25 00:00:00+00:00,8.6,A,14181500,3760.0,A
1990-11-26 00:00:00+00:00,8.3,A,14181500,5180.0,A
1990-11-27 00:00:00+00:00,8.1,A,14181500,5210.0,A
1990-11-28 00:00:00+00:00,7.9,A,14181500,5080.0,A
1990-11-29 00:00:00+00:00,8.0,A,14181500,5100.0,A
1990-11-30 00:00:00+00:00,7.4,A,14181500,5250.0,A
1990-12-01 00:00:00+00:00,7.4,A,14181500,5240.0,A
1990-12-02 00:00:00+00:00,7.1,A,14181500,5250.0,A
1990-12-03 00:00:00+00:00,7.2,A,14181500,5310.0,A
1990-12-04 00:00:00+00:00,7.2,A,14181500,5390.0,A
1990-12-05 00:00:00+00:00,6.9,A,14181500,4090.0,A
1990-12-06 00:00:00+00:00,7.0,A,14181500,3050.0,A
1990-12-07 00:00:00+00:00,6.9,A,14181500,3080.0,A
1990-12-08 00:00:00+00:00,6.9,A,14181500,3010.0,A
1990-12-09 00:00:00+00:00,6.8,A,14181500,3000.0,A
1990-12-10 00:00:00+00:00,6.8,A,14181500,3370.0,A
1990-12-11 00:00:00+00:00,6.5,A,14181500,5470.0,A
1990-12-12 00:00:00+00:00,6.5,A,14181500,3610.0,A
1990-12-13 00:00:00+00:00,6.4,A,14181500,3010.0,A
1990-12-14 00:00:00+00:00,6.2,A,14181500,2890.0,A
1990-12-15 00:00:00+00:00,6.1,A,14181500,2760.0,A
1990-12-16 00:00:00+00:00,6.1,A,14181500,2820.0,A
1990-12-17 00:00:00+00:00,5.9,A,14181500,2170.0,A
1990-12-18 00:00:00+00:00,5.8,A,14181500,1870.0,A
1990-12-19 00:00:00+00:00,5.2,A,14181500,1970.0,A
1990-12-20 00:00:00+00:00,4.8,A,14181500,2000.0,A
1990-12-21 00:00:00+00:00,4.6,A,14181500,2960.0,A
1990-12-22 00:00:00+00:00,4.5,A,14181500,2970.0,A
1990-12-23 00:00:00+00:00,4.3,A,14181500,2930.0,A
1990-12-24 00:00:00+00:00,4.2,A,14181500,1900.0,A
1990-12-25 00:00:00+00:00,4.2,A,14181500,1030.0,A
1990-12-26 00:00:00+00:00,4.3,A,14181500,1000.0,A
1990-12-27 00:00:00+00:00,4.3,A,14181500,965.0,A
1990-12-28 00:00:00+00:00,4.2,A,14181500,976.0,A
1990-12-29 00:00:00+00:00,3.7,A,14181500,975.0,A
1990-12-30 00:00:00+00:00,3.2,A,14181500,973.0,A
1990-12-31 00:00:00+00:00,3.3,A,14181500,979.0,A
1991-01-01 00:00:00+00:00,3.4,A,14181500,986.0,A
1991-01-02 00:00:00+00:00,3.1,A,14181500,980.0,A
1991-01-03 00:00:00+00:00,2.7,A,14181500,979.0,A
1991-01-04 00:00:00+00:00,2.4,A,14181500,971.0,A
1991-01-05 00:00:00+00:00,2.3,A,14181500,965.0,A
1991-01-06 00:00:00+00:00,2.4,A,14181500,970.0,A
1991-01-07 00:00:00+00:00,2.6,A,14181500,972.0,A
1991-01-08 00:00:00+00:00,2.7,A,14181500,972.0,A
1991-01-09 00:00:00+00:00,2.8,A,14181500,971.0,A
1991-01-10 00:00:00+00:00,2.9,A,14181500,981.0,A
1991-01-11 00:00:00+00:00,3.2,A,14181500,1380.0,A
1991-01-12 00:00:00+00:00,3.5,A,14181500,3000.0,A
1991-01-13 00:00:00+00:00,3.8,A,14181500,3170.0,A
1991-01-14 00:00:00+00:00,3.9,A,14181500,4030.0,A
1991-01-15 00:00:00+00:00,4.0,A,14181500,4090.0,A
1991-01-16 00:00:00+00:00,3.8,A,14181500,5590.0,A
1991-01-17 00:00:00+00:00,3.8,A,14181500,5730.0,A
1991-01-18 00:00:00+00:00,3.9,A,14181500,5590.0,A
1991-01-19 00:00:00+00:00,3.9,A,14181500,5600.0,A
1991-01-20 00:00:00+00:00,3.8,A,14181500,5600.0,A
1991-01-21 00:00:00+00:00,3.8,A,14181500,5300.0,A
1991-01-22 00:00:00+00:00,3.9,A,14181500,5060.0,A
1991-01-23 00:00:00+00:00,3.9,A,14181500,5130.0,A
1991-01-24 00:00:00+00:00,4.0,A,14181500,3310.0,A
1991-01-25 00:00:00+00:00,3.9,A,14181500,3020.0,A
1991-01-26 00:00:00+00:00,3.8,A,14181500,2160.0,A
1991-01-27 00:00:00+00:00,3.8,A,14181500,1930.0,A
1991-01-28 00:00:00+00:00,3.8,A,14181500,1400.0,A
1991-01-29 00:00:00+00:00,3.7,A,14181500,985.0,A
1991-01-30 00:00:00+00:00,3.5,A,14181500,984.0,A
1991-01-31 00:00:00+00:00,3.6,A,14181500,982.0,A
