datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
2021-10-01 00:00:00+00:00,11.6,A,06054500,1850.0,A
2021-10-02 00:00:00+00:00,12.2,A,06054500,1880.0,A
2021-10-03 00:00:00+00:00,12.7,A,06054500,1930.0,A
2021-10-04 00:00:00+00:00,12.7,A,06054500,1930.0,A
2021-10-05 00:00:00+00:00,12.9,A,06054500,1910.0,A
2021-10-06 00:00:00+00:00,13.3,A,06054500,1840.0,A
2021-10-07 00:00:00+00:00,13.7,A,06054500,1870.0,A
2021-10-08 00:00:00+00:00,12.2,A,06054500,1930.0,A
2021-10-09 00:00:00+00:00,12.0,A,06054500,2150.0,A
2021-10-10 00:00:00+00:00,11.9,A,06054500,2240.0,A
2021-10-11 00:00:00+00:00,10.1,A,06054500,2460.0,A
2021-10-12 00:00:00+00:00,7.0,A,06054500,2590.0,A
2021-10-13 00:00:00+00:00,5.9,A,06054500,2730.0,A
2021-10-14 00:00:00+00:00,6.8,A,06054500,3170.0,A
2021-10-15 00:00:00+00:00,6.3,A,06054500,3020.0,A
2021-10-16 00:00:00+00:00,7.2,A,06054500,2730.0,A
2021-10-17 00:00:00+00:00,8.3,A,06054500,2640.0,A
2021-10-18 00:00:00+00:00,8.7,A,06054500,2610.0,A
2021-10-19 00:00:00+00:00,8.6,A,06054500,2590.0,A
2021-10-20 00:00:00+00:00,8.4,A,06054500,2600.0,A
2021-10-21 00:00:00+00:00,7.9,A,06054500,2630.0,A
2021-10-22 00:00:00+00:00,8.9,A,06054500,2610.0,A
2021-10-23 00:00:00+00:00,9.3,A,06054500,2620.0,A
2021-10-24 00:00:00+00:00,9.1,A,06054500,2630.0,A
2021-10-25 00:00:00+00:00,8.6,A,06054500,2710.0,A
2021-10-26 00:00:00+00:00,8.4,A,06054500,3230.0,A
2021-10-27 00:00:00+00:00,7.7,A,06054500,3260.0,A
2021-10-28 00:00:00+00:00,,,06054500,3150.0,"A, e"
2021-10-29 00:00:00+00:00,7.7,A,06054500,3010.0,A
2021-10-30 00:00:00+00:00,8.4,A,06054500,3020.0,A
2021-10-31 00:00:00+00:00,6.5,A,06054500,3050.0,A
2021-11-01 00:00:00+00:00,5.2,A,06054500,3070.0,A
2021-11-02 00:00:00+00:00,4.6,A,06054500,3080.0,A
2021-11-03 00:00:00+00:00,4.6,A,06054500,3100.0,A
2021-11-04 00:00:00+00:00,5.3,A,06054500,3110.0,A
2021-11-05 00:00:00+00:00,6.7,A,06054500,3260.0,A
2021-11-06 00:00:00+00:00,7.5,A,06054500,3260.0,A
2021-11-07 00:00:00+00:00,6.8,A,06054500,3190.0,A
2021-11-08 00:00:00+00:00,5.4,A,06054500,3160.0,A
2021-11-09 00:00:00+00:00,3.5,A,06054500,3080.0,A
2021-11-10 00:00:00+00:00,3.1,A,06054500,3020.0,A
2021-11-11 00:00:00+00:00,2.9,A,06054500,3000.0,A
2021-11-12 00:00:00+00:00,2.3,A,06054500,2990.0,A
2021-11-13 00:00:00+00:00,4.1,A,06054500,3030.0,A
2021-11-14 00:00:00+00:00,5.8,A,06054500,3100.0,A
2021-11-15 00:00:00+00:00,6.8,A,06054500,3450.0,A
2021-11-16 00:00:00+00:00,6.1,A,06054500,3190.0,A
2021-11-17 00:00:00+00:00,3.5,A,06054500,3050.0,A
2021-11-18 00:00:00+00:00,1.5,A,06054500,2990.0,A
2021-11-19 00:00:00+00:00,1.6,A,06054500,2960.0,A
2021-11-20 00:00:00+00:00,3.1,A,06054500,2990.0,A
2021-11-21 00:00:00+00:00,2.9,A,06054500,2960.0,A
2021-11-22 00:00:00+00:00,2.4,A,06054500,3090.0,A
2021-11-23 00:00:00+00:00,2.6,A,06054500,3060.0,A
2021-11-24 00:00:00+00:00,1.8,A,06054500,2990.0,A
2021-11-25 00:00:00+00:00,2.0,A,06054500,2950.0,A
2021-11-26 00:00:00+00:00,2.1,A,06054500,2920.0,A
2021-11-27 00:00:00+00:00,3.2,A,06054500,2970.0,A
2021-11-28 00:00:00+00:00,4.4,A,06054500,3030.0,A
2021-11-29 00:00:00+00:00,5.6,A,06054500,3070.0,A
2021-11-30 00:00:00+00:00,4.7,A,06054500,3060.0,A
2021-12-01 00:00:00+00:00,4.9,A,06054500,3130.0,A
2021-12-02 00:00:00+00:00,6.8,A,06054500,3000.0,A
2021-12-03 00:00:00+00:00,6.8,A,06054500,3040.0,A
2021-12-04 00:00:00+00:00,5.5,A,06054500,3100.0,A
2021-12-05 00:00:00+00:00,4.1,A,06054500,3190.0,A
2021-12-06 00:00:00+00:00,1.8,A,06054500,3050.0,A
2021-12-07 00:00:00+00:00,0.7,A,06054500,2980.0,A
2021-12-08 00:00:00+00:00,2.0,A,06054500,2960.0,A
2021-12-09 00:00:00+00:00,1.8,A,06054500,2890.0,A
2021-12-10 00:00:00+00:00,0.6,A,06054500,2750.0,A
2021-12-11 00:00:00+00:00,0.4,A,06054500,2430.0,A
2021-12-12 00:00:00+00:00,0.6,A,06054500,2360.0,"A, e"
2021-12-13 00:00:00+00:00,0.5,A,06054500,2570.0,"A, e"
2021-12-14 00:00:00+00:00,0.6,A,06054500,2670.0,"A, e"
2021-12-15 00:00:00+00:00,1.0,A,06054500,2750.0,"A, e"
2021-12-16 00:00:00+00:00,,,06054500,2620.0,"A, e"
2021-12-17 00:00:00+00:00,,,06054500,2280.0,"A, e"
2021-12-18 00:00:00+00:00,,,06054500,1850.0,"A, e"
