datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1993-10-01 00:00:00+00:00,12.4,A,14181500,3050.0,A
1993-10-02 00:00:00+00:00,12.5,A,14181500,3060.0,A
1993-10-03 00:00:00+00:00,12.6,A,14181500,3160.0,A
1993-10-04 00:00:00+00:00,12.7,A,14181500,3060.0,A
1993-10-05 00:00:00+00:00,12.7,A,14181500,3140.0,A
1993-10-06 00:00:00+00:00,12.6,A,14181500,3040.0,A
1993-10-07 00:00:00+00:00,12.9,A,14181500,3080.0,A
1993-10-08 00:00:00+00:00,12.9,A,14181500,3040.0,A
1993-10-09 00:00:00+00:00,13.3,A,14181500,3110.0,A
1993-10-10 00:00:00+00:00,13.1,A,14181500,3110.0,A
1993-10-11 00:00:00+00:00,13.2,A,14181500,2870.0,A
1993-10-12 00:00:00+00:00,13.3,A,14181500,3020.0,A
1993-10-13 00:00:00+00:00,13.4,A,14181500,3050.0,A
1993-10-14 00:00:00+00:00,13.3,A,14181500,3060.0,A
1993-10-15 00:00:00+00:00,13.5,A,14181500,3040.0,A
1993-10-16 00:00:00+00:00,13.5,A,14181500,3060.0,A
1993-10-17 00:00:00+00:00,13.5,A,14181500,3140.0,A
1993-10-18 00:00:00+00:00,13.5,A,14181500,3050.0,A
1993-10-19 00:00:00+00:00,13.6,A,14181500,3060.0,A
1993-10-20 00:00:00+00:00,13.7,A,14181500,3030.0,A
1993-10-21 00:00:00+00:00,13.7,A,14181500,3060.0,A
1993-10-22 00:00:00+00:00,13.7,A,14181500,3070.0,A
1993-10-23 00:00:00+00:00,13.7,A,14181500,2690.0,A
1993-10-24 00:00:00+00:00,13.7,A,14181500,2690.0,A
1993-10-25 00:00:00+00:00,13.6,A,14181500,2680.0,A
1993-10-26 00:00:00+00:00,13.7,A,14181500,2350.0,A
1993-10-27 00:00:00+00:00,13.6,A,14181500,2330.0,A
1993-10-28 00:00:00+00:00,13.5,A,14181500,2340.0,A
1993-10-29 00:00:00+00:00,13.4,A,14181500,2350.0,A
1993-10-30 00:00:00+00:00,13.4,A,14181500,2370.0,A
1993-10-31 00:00:00+00:00,13.4,A,14181500,2410.0,A
1993-11-01 00:00:00+00:00,13.1,A,14181500,2410.0,A
1993-11-02 00:00:00+00:00,13.1,A,14181500,1940.0,A
1993-11-03 00:00:00+00:00,13.0,A,14181500,1560.0,A
1993-11-04 00:00:00+00:00,12.8,A,14181500,1530.0,A
1993-11-05 00:00:00+00:00,12.6,A,14181500,1500.0,A
1993-11-06 00:00:00+00:00,12.4,A,14181500,1100.0,A
1993-11-07 00:00:00+00:00,12.2,A,14181500,1040.0,A
1993-11-08 00:00:00+00:00,11.9,A,14181500,1050.0,A
1993-11-09 00:00:00+00:00,11.7,A,14181500,1040.0,A
1993-11-10 00:00:00+00:00,11.7,A,14181500,1040.0,A
1993-11-11 00:00:00+00:00,11.6,A,14181500,1040.0,A
1993-11-12 00:00:00+00:00,11.6,A,14181500,1040.0,A
1993-11-13 00:00:00+00:00,11.5,A,14181500,1080.0,A
1993-11-14 00:00:00+00:00,11.0,A,14181500,1080.0,A
1993-11-15 00:00:00+00:00,10.8,A,14181500,1060.0,A
1993-11-16 00:00:00+00:00,10.9,A,14181500,1520.0,A
1993-11-17 00:00:00+00:00,10.8,A,14181500,1500.0,A
1993-11-18 00:00:00+00:00,10.7,A,14181500,1490.0,A
1993-11-19 00:00:00+00:00,10.3,A,14181500,1500.0,A
1993-11-20 00:00:00+00:00,10.2,A,14181500,1510.0,A
1993-11-21 00:00:00+00:00,10.2,A,14181500,1490.0,A
1993-11-22 00:00:00+00:00,9.9,A,14181500,1540.0,A
1993-11-23 00:00:00+00:00,9.4,A,14181500,2330.0,A
1993-11-24 00:00:00+00:00,9.1,A,14181500,3030.0,A
1993-11-25 00:00:00+00:00,8.9,A,14181500,2330.0,A
1993-11-26 00:00:00+00:00,8.5,A,14181500,1480.0,A
1993-11-27 00:00:00+00:00,8.3,A,14181500,1040.0,A
1993-11-28 00:00:00+00:00,8.4,A,14181500,997.0,A
1993-11-29 00:00:00+00:00,8.5,A,14181500,1030.0,A
1993-11-30 00:00:00+00:00,8.4,A,14181500,1050.0,A
1993-12-01 00:00:00+00:00,8.1,A,14181500,1710.0,A
1993-12-02 00:00:00+00:00,8.0,A,14181500,2100.0,A
1993-12-03 00:00:00+00:00,8.0,A,14181500,2920.0,A
1993-12-04 00:00:00+00:00,7.9,A,14181500,2880.0,A
1993-12-05 00:00:00+00:00,7.5,A,14181500,2820.0,A
1993-12-06 00:00:00+00:00,7.6,A,14181500,2860.0,A
1993-12-07 00:00:00+00:00,7.6,A,14181500,2240.0,A
1993-12-08 00:00:00+00:00,7.5,A,14181500,2740.0,A
1993-12-09 00:00:00+00:00,7.4,A,14181500,3230.0,A
1993-12-10 00:00:00+00:00,7.4,A,14181500,3230.0,A
1993-12-11 00:00:00+00:00,7.3,A,14181500,3220.0,A
1993-12-12 00:00:00+00:00,7.0,A,14181500,3230.0,A
1993-12-13 00:00:00+00:00,7.0,A,14181500,3160.0,A
1993-12-14 00:00:00+00:00,7.1,A,14181500,3060.0,A
1993-12-15 00:00:00+00:00,7.0,A,14181500,2140.0,A
1993-12-16 00:00:00+00:00,6.7,A,14181500,1560.0,A
1993-12-17 00:00:00+00:00,6.5,A,14181500,1040.0,A
1993-12-18 00:00:00+00:00,6.4,A,14181500,1040.0,A
1993-12-19 00:00:00+00:00,6.2,A,14181500,1100.0,A
1993-12-20 00:00:00+00:00,6.1,A,14181500,1070.0,A
1993-12-21 00:00:00+00:00,6.0,A,14181500,1100.0,A
1993-12-22 00:00:00+00:00,5.9,A,14181500,1050.0,A
1993-12-23 00:00:00+00:00,5.7,A,14181500,1050.0,A
1993-12-24 00:00:00+00:00,5.6,A,14181500,1020.0,A
1993-12-25 00:00:00+00:00,5.5,A,14181500,1020.0,A
1993-12-26 00:00:00+00:00,5.6,A,14181500,1020.0,A
1993-12-27 00:00:00+00:00,5.6,A,14181500,1020.0,A
1993-12-28 00:00:00+00:00,5.5,A,14181500,988.0,A
1993-12-29 00:00:00+00:00,5.4,A,14181500,990.0,A
1993-12-30 00:00:00+00:00,5.4,A,14181500,993.0,A
1993-12-31 00:00:00+00:00,5.5,A,14181500,1000.0,A
1994-01-01 00:00:00+00:00,5.6,A,14181500,1150.0,A
1994-01-02 00:00:00+00:00,5.7,A,14181500,1410.0,A
1994-01-03 00:00:00+00:00,6.0,A,14181500,1920.0,A
1994-01-04 00:00:00+00:00,5.8,A,14181500,3140.0,A
1994-01-05 00:00:00+00:00,5.4,A,14181500,4380.0,A
1994-01-06 00:00:00+00:00,5.1,A,14181500,5380.0,A
1994-01-07 00:00:00+00:00,5.3,A,14181500,5140.0,A
1994-01-08 00:00:00+00:00,5.5,A,14181500,5170.0,A
1994-01-09 00:00:00+00:00,5.5,A,14181500,5320.0,A
1994-01-10 00:00:00+00:00,5.5,A,14181500,5300.0,A
1994-01-11 00:00:00+00:00,5.6,A,14181500,5370.0,A
