datetime,00060_Mean,00060_Mean_cd,site_no
2011-10-01 00:00:00+00:00,564.0,A,12105900
2011-10-02 00:00:00+00:00,561.0,A,12105900
2011-10-03 00:00:00+00:00,557.0,A,12105900
2011-10-04 00:00:00+00:00,573.0,A,12105900
2011-10-05 00:00:00+00:00,634.0,A,12105900
2011-10-06 00:00:00+00:00,655.0,A,12105900
2011-10-07 00:00:00+00:00,669.0,A,12105900
2011-10-08 00:00:00+00:00,696.0,A,12105900
2011-10-09 00:00:00+00:00,690.0,A,12105900
2011-10-10 00:00:00+00:00,686.0,A,12105900
2011-10-11 00:00:00+00:00,741.0,A,12105900
2011-10-12 00:00:00+00:00,795.0,A,12105900
2011-10-13 00:00:00+00:00,789.0,A,12105900
2011-10-14 00:00:00+00:00,780.0,A,12105900
2011-10-15 00:00:00+00:00,773.0,A,12105900
2011-10-16 00:00:00+00:00,761.0,A,12105900
2011-10-17 00:00:00+00:00,748.0,A,12105900
2011-10-18 00:00:00+00:00,697.0,A,12105900
2011-10-19 00:00:00+00:00,641.0,A,12105900
2011-10-20 00:00:00+00:00,567.0,A,12105900
2011-10-21 00:00:00+00:00,511.0,A,12105900
2011-10-22 00:00:00+00:00,511.0,A,12105900
2011-10-23 00:00:00+00:00,671.0,A,12105900
2011-10-24 00:00:00+00:00,904.0,A,12105900
2011-10-25 00:00:00+00:00,932.0,A,12105900
2011-10-26 00:00:00+00:00,916.0,A,12105900
2011-10-27 00:00:00+00:00,897.0,A,12105900
2011-10-28 00:00:00+00:00,877.0,A,12105900
2011-10-29 00:00:00+00:00,860.0,A,12105900
2011-10-30 00:00:00+00:00,845.0,A,12105900
2011-10-31 00:00:00+00:00,904.0,A,12105900
2011-11-01 00:00:00+00:00,982.0,A,12105900
2011-11-02 00:00:00+00:00,976.0,A,12105900
2011-11-03 00:00:00+00:00,953.0,A,12105900
2011-11-04 00:00:00+00:00,853.0,A,12105900
2011-11-05 00:00:00+00:00,785.0,A,12105900
2011-11-06 00:00:00+00:00,699.0,A,12105900
2011-11-07 00:00:00+00:00,586.0,A,12105900
2011-11-08 00:00:00+00:00,504.0,A,12105900
2011-11-09 00:00:00+00:00,444.0,A,12105900
2011-11-10 00:00:00+00:00,376.0,A,12105900
2011-11-11 00:00:00+00:00,354.0,A,12105900
2011-11-12 00:00:00+00:00,452.0,A,12105900
2011-11-13 00:00:00+00:00,572.0,A,12105900
2011-11-14 00:00:00+00:00,903.0,A,12105900
2011-11-15 00:00:00+00:00,1310.0,A,12105900
2011-11-16 00:00:00+00:00,981.0,A,12105900
2011-11-17 00:00:00+00:00,1190.0,A,12105900
2011-11-18 00:00:00+00:00,1270.0,A,12105900
2011-11-19 00:00:00+00:00,1000.0,A,12105900
2011-11-20 00:00:00+00:00,758.0,A,12105900
2011-11-21 00:00:00+00:00,702.0,A,12105900
2011-11-22 00:00:00+00:00,931.0,A,12105900
2011-11-23 00:00:00+00:00,1560.0,A,12105900
2011-11-24 00:00:00+00:00,1910.0,A,12105900
2011-11-25 00:00:00+00:00,1440.0,A,12105900
2011-11-26 00:00:00+00:00,1090.0,A,12105900
2011-11-27 00:00:00+00:00,1250.0,A,12105900
2011-11-28 00:00:00+00:00,1690.0,A,12105900
2011-11-29 00:00:00+00:00,1860.0,A,12105900
2011-11-30 00:00:00+00:00,1610.0,A,12105900
2011-12-01 00:00:00+00:00,1190.0,A,12105900
2011-12-02 00:00:00+00:00,1010.0,A,12105900
2011-12-03 00:00:00+00:00,964.0,A,12105900
2011-12-04 00:00:00+00:00,894.0,A,12105900
2011-12-05 00:00:00+00:00,783.0,A,12105900
2011-12-06 00:00:00+00:00,725.0,A,12105900
2011-12-07 00:00:00+00:00,683.0,A,12105900
2011-12-08 00:00:00+00:00,651.0,A,12105900
2011-12-09 00:00:00+00:00,564.0,A,12105900
2011-12-10 00:00:00+00:00,526.0,A,12105900
2011-12-11 00:00:00+00:00,576.0,A,12105900
2011-12-12 00:00:00+00:00,563.0,A,12105900
2011-12-13 00:00:00+00:00,506.0,A,12105900
2011-12-14 00:00:00+00:00,476.0,A,12105900
2011-12-15 00:00:00+00:00,466.0,A,12105900
2011-12-16 00:00:00+00:00,449.0,A,12105900
2011-12-17 00:00:00+00:00,439.0,A,12105900
2011-12-18 00:00:00+00:00,439.0,A,12105900
2011-12-19 00:00:00+00:00,442.0,A,12105900
2011-12-20 00:00:00+00:00,458.0,A,12105900
2011-12-21 00:00:00+00:00,466.0,A,12105900
2011-12-22 00:00:00+00:00,454.0,A,12105900
2011-12-23 00:00:00+00:00,425.0,A,12105900
2011-12-24 00:00:00+00:00,415.0,A,12105900
2011-12-25 00:00:00+00:00,418.0,A,12105900
2011-12-26 00:00:00+00:00,462.0,A,12105900
2011-12-27 00:00:00+00:00,644.0,A,12105900
2011-12-28 00:00:00+00:00,2610.0,A,12105900
2011-12-29 00:00:00+00:00,5690.0,A,12105900
2011-12-30 00:00:00+00:00,5770.0,A,12105900
2011-12-31 00:00:00+00:00,4470.0,A,12105900
2012-01-01 00:00:00+00:00,2800.0,A,12105900
2012-01-02 00:00:00+00:00,2150.0,A,12105900
2012-01-03 00:00:00+00:00,1850.0,A,12105900
2012-01-04 00:00:00+00:00,1460.0,A,12105900
2012-01-05 00:00:00+00:00,1540.0,A,12105900
2012-01-06 00:00:00+00:00,1340.0,A,12105900
2012-01-07 00:00:00+00:00,1180.0,A,12105900
2012-01-08 00:00:00+00:00,1180.0,A,12105900
2012-01-09 00:00:00+00:00,1120.0,A,12105900
2012-01-10 00:00:00+00:00,1030.0,A,12105900
2012-01-11 00:00:00+00:00,923.0,A,12105900
2012-01-12 00:00:00+00:00,835.0,A,12105900
2012-01-13 00:00:00+00:00,789.0,A,12105900
2012-01-14 00:00:00+00:00,722.0,A,12105900
2012-01-15 00:00:00+00:00,726.0,A,12105900
2012-01-16 00:00:00+00:00,724.0,A,12105900
2012-01-17 00:00:00+00:00,696.0,A,12105900
2012-01-18 00:00:00+00:00,658.0,A,12105900
2012-01-19 00:00:00+00:00,681.0,A,12105900
2012-01-20 00:00:00+00:00,766.0,A,12105900
