datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1992-10-01 00:00:00+00:00,11.1,A,14181500,1500.0,A
1992-10-02 00:00:00+00:00,10.9,A,14181500,1500.0,A
1992-10-03 00:00:00+00:00,11.2,A,14181500,1970.0,A
1992-10-04 00:00:00+00:00,11.7,A,14181500,2020.0,A
1992-10-05 00:00:00+00:00,11.6,A,14181500,2050.0,A
1992-10-06 00:00:00+00:00,12.0,A,14181500,2080.0,A
1992-10-07 00:00:00+00:00,12.1,A,14181500,3020.0,A
1992-10-08 00:00:00+00:00,12.1,A,14181500,2490.0,A
1992-10-09 00:00:00+00:00,12.3,A,14181500,1790.0,A
1992-10-10 00:00:00+00:00,12.3,A,14181500,2460.0,A
1992-10-11 00:00:00+00:00,12.6,A,14181500,3210.0,A
1992-10-12 00:00:00+00:00,12.7,A,14181500,3240.0,A
1992-10-13 00:00:00+00:00,12.9,A,14181500,3160.0,A
1992-10-14 00:00:00+00:00,13.1,A,14181500,3170.0,A
1992-10-15 00:00:00+00:00,13.2,A,14181500,3180.0,A
1992-10-16 00:00:00+00:00,13.4,A,14181500,3200.0,A
1992-10-17 00:00:00+00:00,13.7,A,14181500,2970.0,A
1992-10-18 00:00:00+00:00,13.7,A,14181500,2990.0,A
1992-10-19 00:00:00+00:00,13.7,A,14181500,2960.0,A
1992-10-20 00:00:00+00:00,13.9,A,14181500,2760.0,A
1992-10-21 00:00:00+00:00,13.9,A,14181500,2800.0,A
1992-10-22 00:00:00+00:00,14.1,A,14181500,2790.0,A
1992-10-23 00:00:00+00:00,14.0,A,14181500,2070.0,A
1992-10-24 00:00:00+00:00,14.0,A,14181500,2030.0,A
1992-10-25 00:00:00+00:00,14.0,A,14181500,1960.0,A
1992-10-26 00:00:00+00:00,13.9,A,14181500,2020.0,A
1992-10-27 00:00:00+00:00,13.9,A,14181500,2040.0,A
1992-10-28 00:00:00+00:00,14.1,A,14181500,2030.0,A
1992-10-29 00:00:00+00:00,14.0,A,14181500,2030.0,A
1992-10-30 00:00:00+00:00,14.0,A,14181500,2020.0,A
1992-10-31 00:00:00+00:00,13.6,A,14181500,2490.0,A
1992-11-01 00:00:00+00:00,13.3,A,14181500,3280.0,A
1992-11-02 00:00:00+00:00,13.0,A,14181500,3390.0,A
1992-11-03 00:00:00+00:00,12.9,A,14181500,3310.0,A
1992-11-04 00:00:00+00:00,12.8,A,14181500,3280.0,A
1992-11-05 00:00:00+00:00,12.7,A,14181500,3230.0,A
1992-11-06 00:00:00+00:00,12.7,A,14181500,3350.0,A
1992-11-07 00:00:00+00:00,12.4,A,14181500,3030.0,A
1992-11-08 00:00:00+00:00,12.0,A,14181500,3040.0,A
1992-11-09 00:00:00+00:00,11.9,A,14181500,3150.0,A
1992-11-10 00:00:00+00:00,12.0,A,14181500,3110.0,A
1992-11-11 00:00:00+00:00,11.9,A,14181500,3040.0,A
1992-11-12 00:00:00+00:00,11.7,A,14181500,3040.0,A
1992-11-13 00:00:00+00:00,11.5,A,14181500,3200.0,A
1992-11-14 00:00:00+00:00,11.4,A,14181500,3150.0,A
1992-11-15 00:00:00+00:00,11.2,A,14181500,3110.0,A
1992-11-16 00:00:00+00:00,11.0,A,14181500,3110.0,A
1992-11-17 00:00:00+00:00,10.9,A,14181500,3160.0,A
1992-11-18 00:00:00+00:00,10.7,A,14181500,3240.0,A
1992-11-19 00:00:00+00:00,10.5,A,14181500,3260.0,A
1992-11-20 00:00:00+00:00,10.2,A,14181500,3190.0,A
1992-11-21 00:00:00+00:00,10.2,A,14181500,2640.0,A
1992-11-22 00:00:00+00:00,9.5,A,14181500,2830.0,A
1992-11-23 00:00:00+00:00,9.2,A,14181500,4080.0,A
1992-11-24 00:00:00+00:00,9.3,A,14181500,4860.0,A
1992-11-25 00:00:00+00:00,9.2,A,14181500,4870.0,A
1992-11-26 00:00:00+00:00,9.1,A,14181500,4880.0,A
1992-11-27 00:00:00+00:00,8.9,A,14181500,5000.0,A
1992-11-28 00:00:00+00:00,8.2,A,14181500,5100.0,A
1992-11-29 00:00:00+00:00,8.4,A,14181500,5020.0,A
1992-11-30 00:00:00+00:00,8.3,A,14181500,5090.0,A
1992-12-01 00:00:00+00:00,8.1,A,14181500,5290.0,A
1992-12-02 00:00:00+00:00,8.1,A,14181500,5200.0,A
1992-12-03 00:00:00+00:00,7.8,A,14181500,5130.0,A
1992-12-04 00:00:00+00:00,7.4,A,14181500,5120.0,A
1992-12-05 00:00:00+00:00,7.1,A,14181500,5080.0,A
1992-12-06 00:00:00+00:00,7.0,A,14181500,5280.0,A
1992-12-07 00:00:00+00:00,6.9,A,14181500,4410.0,A
1992-12-08 00:00:00+00:00,6.7,A,14181500,3940.0,A
1992-12-09 00:00:00+00:00,6.4,A,14181500,3030.0,A
1992-12-10 00:00:00+00:00,6.3,A,14181500,3120.0,A
1992-12-11 00:00:00+00:00,6.2,A,14181500,3040.0,A
1992-12-12 00:00:00+00:00,6.2,A,14181500,3050.0,A
1992-12-13 00:00:00+00:00,6.0,A,14181500,3060.0,A
1992-12-14 00:00:00+00:00,6.1,A,14181500,1860.0,A
1992-12-15 00:00:00+00:00,5.9,A,14181500,1530.0,A
1992-12-16 00:00:00+00:00,5.6,A,14181500,1540.0,A
1992-12-17 00:00:00+00:00,5.5,A,14181500,3270.0,A
1992-12-18 00:00:00+00:00,5.5,A,14181500,3340.0,A
1992-12-19 00:00:00+00:00,5.4,A,14181500,1100.0,A
1992-12-20 00:00:00+00:00,5.4,A,14181500,1000.0,A
1992-12-21 00:00:00+00:00,5.5,A,14181500,1010.0,A
1992-12-22 00:00:00+00:00,5.5,A,14181500,1610.0,A
1992-12-23 00:00:00+00:00,5.4,A,14181500,2380.0,A
1992-12-24 00:00:00+00:00,5.4,A,14181500,2420.0,A
1992-12-25 00:00:00+00:00,5.3,A,14181500,2410.0,A
1992-12-26 00:00:00+00:00,5.3,A,14181500,2430.0,A
1992-12-27 00:00:00+00:00,5.3,A,14181500,2510.0,A
1992-12-28 00:00:00+00:00,5.2,A,14181500,2500.0,A
1992-12-29 00:00:00+00:00,5.2,A,14181500,1540.0,A
1992-12-30 00:00:00+00:00,5.2,A,14181500,1520.0,A
1992-12-31 00:00:00+00:00,5.1,A,14181500,1530.0,A
1993-01-01 00:00:00+00:00,5.0,A,14181500,1450.0,A
1993-01-02 00:00:00+00:00,4.9,A,14181500,1460.0,A
1993-01-03 00:00:00+00:00,4.9,A,14181500,1460.0,A
