datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1992-10-01 00:00:00+00:00,13.0,A,06054500,2520.0,A
1992-10-02 00:00:00+00:00,13.5,A,06054500,2560.0,A
1992-10-03 00:00:00+00:00,14.0,A,06054500,2600.0,A
1992-10-04 00:00:00+00:00,13.0,A,06054500,2810.0,A
1992-10-05 00:00:00+00:00,11.0,A,06054500,3240.0,A
1992-10-06 00:00:00+00:00,10.5,A,06054500,3120.0,A
1992-10-07 00:00:00+00:00,9.0,A,06054500,3170.0,A
1992-10-08 00:00:00+00:00,8.5,A,06054500,3310.0,A
1992-10-09 00:00:00+00:00,8.0,A,06054500,3300.0,A
1992-10-10 00:00:00+00:00,9.5,A,06054500,3330.0,A
1992-10-11 00:00:00+00:00,10.0,A,06054500,3380.0,A
1992-10-12 00:00:00+00:00,10.5,A,06054500,3430.0,A
1992-10-13 00:00:00+00:00,10.0,A,06054500,3640.0,A
1992-10-14 00:00:00+00:00,8.0,A,06054500,4070.0,A
1992-10-15 00:00:00+00:00,7.0,A,06054500,4140.0,A
1992-10-16 00:00:00+00:00,6.5,A,06054500,4290.0,A
1992-10-17 00:00:00+00:00,7.0,A,06054500,4230.0,A
1992-10-18 00:00:00+00:00,7.5,A,06054500,4210.0,A
1992-10-19 00:00:00+00:00,7.5,A,06054500,4070.0,A
1992-10-20 00:00:00+00:00,8.0,A,06054500,4030.0,A
1992-10-21 00:00:00+00:00,9.0,A,06054500,3880.0,A
1992-10-22 00:00:00+00:00,10.0,A,06054500,3740.0,A
1992-10-23 00:00:00+00:00,10.0,A,06054500,3710.0,A
1992-10-24 00:00:00+00:00,9.0,A,06054500,3700.0,A
1992-10-25 00:00:00+00:00,9.0,A,06054500,3720.0,A
1992-10-26 00:00:00+00:00,8.5,A,06054500,3720.0,A
1992-10-27 00:00:00+00:00,8.0,A,06054500,3720.0,A
1992-10-28 00:00:00+00:00,7.5,A,06054500,3730.0,A
1992-10-29 00:00:00+00:00,7.0,A,06054500,3870.0,A
1992-10-30 00:00:00+00:00,7.0,A,06054500,3590.0,A
1992-10-31 00:00:00+00:00,7.0,A,06054500,3760.0,A
1992-11-01 00:00:00+00:00,7.0,A,06054500,3840.0,A
1992-11-02 00:00:00+00:00,6.0,A,06054500,3910.0,A
1992-11-03 00:00:00+00:00,5.0,A,06054500,3850.0,A
1992-11-04 00:00:00+00:00,4.0,A,06054500,3900.0,A
1992-11-05 00:00:00+00:00,3.5,A,06054500,3880.0,A
1992-11-06 00:00:00+00:00,4.0,A,06054500,3940.0,A
1992-11-07 00:00:00+00:00,4.5,A,06054500,4030.0,A
1992-11-08 00:00:00+00:00,5.0,A,06054500,4110.0,A
1992-11-09 00:00:00+00:00,4.5,A,06054500,4180.0,A
1992-11-10 00:00:00+00:00,3.0,A,06054500,4220.0,A
1992-11-11 00:00:00+00:00,2.5,A,06054500,4160.0,A
1992-11-12 00:00:00+00:00,1.5,A,06054500,4310.0,A
1992-11-13 00:00:00+00:00,2.5,A,06054500,4340.0,A
1992-11-14 00:00:00+00:00,3.5,A,06054500,4200.0,A
1992-11-15 00:00:00+00:00,3.5,A,06054500,4280.0,A
