datetime,00060_Mean,00060_Mean_cd,site_no
1997-10-01 00:00:00+00:00,145.0,A,10128500
1997-10-02 00:00:00+00:00,146.0,A,10128500
1997-10-03 00:00:00+00:00,130.0,A,10128500
1997-10-04 00:00:00+00:00,108.0,A,10128500
1997-10-05 00:00:00+00:00,107.0,A,10128500
1997-10-06 00:00:00+00:00,106.0,A,10128500
1997-10-07 00:00:00+00:00,110.0,A,10128500
1997-10-08 00:00:00+00:00,111.0,A,10128500
1997-10-09 00:00:00+00:00,107.0,A,10128500
1997-10-10 00:00:00+00:00,106.0,A,10128500
1997-10-11 00:00:00+00:00,111.0,A,10128500
1997-10-12 00:00:00+00:00,108.0,A,10128500
1997-10-13 00:00:00+00:00,107.0,A,10128500
1997-10-14 00:00:00+00:00,108.0,A,10128500
1997-10-15 00:00:00+00:00,108.0,A,10128500
1997-10-16 00:00:00+00:00,107.0,A,10128500
1997-10-17 00:00:00+00:00,106.0,A,10128500
1997-10-18 00:00:00+00:00,105.0,A,10128500
1997-10-19 00:00:00+00:00,102.0,A,10128500
1997-10-20 00:00:00+00:00,100.0,A,10128500
1997-10-21 00:00:00+00:00,99.0,A,10128500
1997-10-22 00:00:00+00:00,97.0,A,10128500
1997-10-23 00:00:00+00:00,100.0,A,10128500
1997-10-24 00:00:00+00:00,102.0,A,10128500
1997-10-25 00:00:00+00:00,98.0,A,10128500
1997-10-26 00:00:00+00:00,97.0,A,10128500
1997-10-27 00:00:00+00:00,98.0,A,10128500
1997-10-28 00:00:00+00:00,98.0,A,10128500
1997-10-29 00:00:00+00:00,97.0,A,10128500
1997-10-30 00:00:00+00:00,97.0,A,10128500
1997-10-31 00:00:00+00:00,102.0,A,10128500
1997-11-01 00:00:00+00:00,99.0,A,10128500
1997-11-02 00:00:00+00:00,91.0,A,10128500
1997-11-03 00:00:00+00:00,92.0,A,10128500
1997-11-04 00:00:00+00:00,91.0,A,10128500
1997-11-05 00:00:00+00:00,89.0,A,10128500
1997-11-06 00:00:00+00:00,89.0,A,10128500
1997-11-07 00:00:00+00:00,89.0,A,10128500
1997-11-08 00:00:00+00:00,89.0,A,10128500
1997-11-09 00:00:00+00:00,89.0,A,10128500
1997-11-10 00:00:00+00:00,87.0,A,10128500
1997-11-11 00:00:00+00:00,89.0,A,10128500
1997-11-12 00:00:00+00:00,88.0,A,10128500
1997-11-13 00:00:00+00:00,85.0,A,10128500
1997-11-14 00:00:00+00:00,81.0,A,10128500
1997-11-15 00:00:00+00:00,75.0,A,10128500
1997-11-16 00:00:00+00:00,95.0,A,10128500
1997-11-17 00:00:00+00:00,84.0,A,10128500
1997-11-18 00:00:00+00:00,84.0,A,10128500
1997-11-19 00:00:00+00:00,79.0,A,10128500
1997-11-20 00:00:00+00:00,75.0,A,10128500
1997-11-21 00:00:00+00:00,77.0,A,10128500
1997-11-22 00:00:00+00:00,76.0,A,10128500
1997-11-23 00:00:00+00:00,80.0,A,10128500
1997-11-24 00:00:00+00:00,78.0,A,10128500
1997-11-25 00:00:00+00:00,75.0,A,10128500
1997-11-26 00:00:00+00:00,76.0,A,10128500
1997-11-27 00:00:00+00:00,81.0,A,10128500
1997-11-28 00:00:00+00:00,77.0,A,10128500
1997-11-29 00:00:00+00:00,81.0,A,10128500
1997-11-30 00:00:00+00:00,81.0,A,10128500
1997-12-01 00:00:00+00:00,75.0,A,10128500
1997-12-02 00:00:00+00:00,75.0,A,10128500
1997-12-03 00:00:00+00:00,71.0,A,10128500
1997-12-04 00:00:00+00:00,70.0,"A, e",10128500
1997-12-05 00:00:00+00:00,70.0,"A, e",10128500
1997-12-06 00:00:00+00:00,69.0,"A, e",10128500
1997-12-07 00:00:00+00:00,69.0,"A, e",10128500
1997-12-08 00:00:00+00:00,70.0,"A, e",10128500
1997-12-09 00:00:00+00:00,74.0,"A, e",10128500
1997-12-10 00:00:00+00:00,76.0,"A, e",10128500
1997-12-11 00:00:00+00:00,75.0,"A, e",10128500
1997-12-12 00:00:00+00:00,73.0,"A, e",10128500
1997-12-13 00:00:00+00:00,71.0,"A, e",10128500
1997-12-14 00:00:00+00:00,74.0,"A, e",10128500
1997-12-15 00:00:00+00:00,76.0,"A, e",10128500
1997-12-16 00:00:00+00:00,77.0,"A, e",10128500
1997-12-17 00:00:00+00:00,79.0,"A, e",10128500
1997-12-18 00:00:00+00:00,80.0,"A, e",10128500
1997-12-19 00:00:00+00:00,69.0,A,10128500
1997-12-20 00:00:00+00:00,59.0,A,10128500
1997-12-21 00:00:00+00:00,80.0,A,10128500
1997-12-22 00:00:00+00:00,71.0,"A, e",10128500
1997-12-23 00:00:00+00:00,68.0,"A, e",10128500
1997-12-24 00:00:00+00:00,66.0,"A, e",10128500
1997-12-25 00:00:00+00:00,67.0,"A, e",10128500
1997-12-26 00:00:00+00:00,66.0,"A, e",10128500
1997-12-27 00:00:00+00:00,67.0,"A, e",10128500
1997-12-28 00:00:00+00:00,68.0,"A, e",10128500
1997-12-29 00:00:00+00:00,67.0,"A, e",10128500
1997-12-30 00:00:00+00:00,66.0,"A, e",10128500
1997-12-31 00:00:00+00:00,67.0,"A, e",10128500
1998-01-01 00:00:00+00:00,65.0,"A, e",10128500
1998-01-02 00:00:00+00:00,66.0,"A, e",10128500
1998-01-03 00:00:00+00:00,67.0,"A, e",10128500
1998-01-04 00:00:00+00:00,65.0,"A, e",10128500
1998-01-05 00:00:00+00:00,63.0,"A, e",10128500
