datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1997-10-01 00:00:00+00:00,14.0,A,06054500,4380.0,A
1997-10-02 00:00:00+00:00,14.0,A,06054500,4370.0,A
1997-10-03 00:00:00+00:00,13.0,A,06054500,4410.0,A
1997-10-04 00:00:00+00:00,12.5,A,06054500,4540.0,A
1997-10-05 00:00:00+00:00,11.5,A,06054500,4640.0,A
1997-10-06 00:00:00+00:00,10.5,A,06054500,4830.0,A
1997-10-07 00:00:00+00:00,10.5,A,06054500,4990.0,A
1997-10-08 00:00:00+00:00,9.5,A,06054500,5270.0,A
1997-10-09 00:00:00+00:00,8.5,A,06054500,5500.0,A
1997-10-10 00:00:00+00:00,8.5,A,06054500,5600.0,A
1997-10-11 00:00:00+00:00,8.0,A,06054500,5950.0,A
1997-10-12 00:00:00+00:00,7.0,A,06054500,6440.0,A
1997-10-13 00:00:00+00:00,6.0,A,06054500,6500.0,A
1997-10-14 00:00:00+00:00,6.5,A,06054500,6480.0,A
1997-10-15 00:00:00+00:00,7.5,A,06054500,6370.0,A
1997-10-16 00:00:00+00:00,8.0,A,06054500,6370.0,A
1997-10-17 00:00:00+00:00,8.5,A,06054500,6390.0,A
1997-10-18 00:00:00+00:00,9.0,A,06054500,6340.0,A
1997-10-19 00:00:00+00:00,8.5,A,06054500,6400.0,A
1997-10-20 00:00:00+00:00,8.0,A,06054500,6500.0,A
1997-10-21 00:00:00+00:00,8.0,A,06054500,6630.0,A
1997-10-22 00:00:00+00:00,7.5,A,06054500,6630.0,A
1997-10-23 00:00:00+00:00,7.5,A,06054500,6630.0,A
1997-10-24 00:00:00+00:00,6.5,A,06054500,6690.0,A
1997-10-25 00:00:00+00:00,,,06054500,6680.0,A
1997-10-26 00:00:00+00:00,,,06054500,6630.0,A
1997-10-27 00:00:00+00:00,5.5,A,06054500,6600.0,A
1997-10-28 00:00:00+00:00,4.5,A,06054500,6590.0,A
1997-10-29 00:00:00+00:00,5.0,A,06054500,6580.0,A
1997-10-30 00:00:00+00:00,6.0,A,06054500,6610.0,A
1997-10-31 00:00:00+00:00,7.0,A,06054500,6650.0,A
1997-11-01 00:00:00+00:00,6.0,A,06054500,6830.0,A
1997-11-02 00:00:00+00:00,5.0,A,06054500,6990.0,A
1997-11-03 00:00:00+00:00,5.0,A,06054500,6970.0,A
1997-11-04 00:00:00+00:00,5.0,A,06054500,6880.0,A
