datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
2014-10-01 00:00:00+00:00,12.2,A,06054500,4200.0,A
2014-10-02 00:00:00+00:00,10.9,A,06054500,4350.0,A
2014-10-03 00:00:00+00:00,9.4,A,06054500,4200.0,A
2014-10-04 00:00:00+00:00,10.3,A,06054500,4080.0,A
2014-10-05 00:00:00+00:00,11.8,A,06054500,3910.0,A
2014-10-06 00:00:00+00:00,12.8,A,06054500,3780.0,A
2014-10-07 00:00:00+00:00,13.5,A,06054500,3730.0,A
2014-10-08 00:00:00+00:00,13.8,A,06054500,3770.0,A
2014-10-09 00:00:00+00:00,13.2,A,06054500,3690.0,A
2014-10-10 00:00:00+00:00,12.8,A,06054500,3690.0,A
2014-10-11 00:00:00+00:00,12.5,A,06054500,3640.0,A
2014-10-12 00:00:00+00:00,11.6,A,06054500,3630.0,A
2014-10-13 00:00:00+00:00,10.3,A,06054500,3670.0,A
2014-10-14 00:00:00+00:00,10.5,A,06054500,3660.0,A
2014-10-15 00:00:00+00:00,11.0,A,06054500,3640.0,A
2014-10-16 00:00:00+00:00,10.5,A,06054500,3680.0,A
2014-10-17 00:00:00+00:00,9.4,A,06054500,3690.0,A
2014-10-18 00:00:00+00:00,9.4,A,06054500,3620.0,A
2014-10-19 00:00:00+00:00,9.9,A,06054500,3600.0,A
2014-10-20 00:00:00+00:00,10.0,A,06054500,3560.0,A
2014-10-21 00:00:00+00:00,10.4,A,06054500,3670.0,A
2014-10-22 00:00:00+00:00,9.9,A,06054500,3620.0,A
2014-10-23 00:00:00+00:00,9.0,A,06054500,3730.0,A
2014-10-24 00:00:00+00:00,9.3,A,06054500,3790.0,A
2014-10-25 00:00:00+00:00,9.0,A,06054500,3840.0,A
2014-10-26 00:00:00+00:00,8.9,A,06054500,3900.0,A
2014-10-27 00:00:00+00:00,7.8,A,06054500,3970.0,A
2014-10-28 00:00:00+00:00,6.3,A,06054500,4060.0,A
2014-10-29 00:00:00+00:00,6.6,A,06054500,4070.0,A
2014-10-30 00:00:00+00:00,6.9,A,06054500,4000.0,A
2014-10-31 00:00:00+00:00,6.9,A,06054500,4030.0,A
2014-11-01 00:00:00+00:00,7.4,A,06054500,4080.0,A
2014-11-02 00:00:00+00:00,7.8,A,06054500,4110.0,A
2014-11-03 00:00:00+00:00,6.0,A,06054500,4110.0,A
2014-11-04 00:00:00+00:00,5.4,A,06054500,4060.0,A
2014-11-05 00:00:00+00:00,5.6,A,06054500,4010.0,A
2014-11-06 00:00:00+00:00,6.2,A,06054500,3980.0,A
2014-11-07 00:00:00+00:00,6.7,A,06054500,3930.0,A
2014-11-08 00:00:00+00:00,6.6,A,06054500,3930.0,A
2014-11-09 00:00:00+00:00,5.7,A,06054500,3960.0,A
2014-11-10 00:00:00+00:00,3.9,A,06054500,4030.0,A
2014-11-11 00:00:00+00:00,0.3,A,06054500,3600.0,"A, e"
2014-11-12 00:00:00+00:00,0.0,A,06054500,2900.0,"A, e"
2014-11-13 00:00:00+00:00,0.1,A,06054500,2400.0,"A, e"
2014-11-14 00:00:00+00:00,0.0,A,06054500,2470.0,A
2014-11-15 00:00:00+00:00,0.0,A,06054500,2500.0,"A, e"
2014-11-16 00:00:00+00:00,0.1,A,06054500,2580.0,A
2014-11-17 00:00:00+00:00,0.1,A,06054500,2720.0,A
2014-11-18 00:00:00+00:00,0.1,A,06054500,2760.0,A
2014-11-19 00:00:00+00:00,0.1,A,06054500,3380.0,A
2014-11-20 00:00:00+00:00,0.1,A,06054500,3620.0,A
2014-11-21 00:00:00+00:00,0.1,A,06054500,4010.0,A
2014-11-22 00:00:00+00:00,0.1,A,06054500,4220.0,A
2014-11-23 00:00:00+00:00,0.1,A,06054500,4230.0,A
2014-11-24 00:00:00+00:00,0.1,A,06054500,4070.0,A
2014-11-25 00:00:00+00:00,0.1,A,06054500,4100.0,A
2014-11-26 00:00:00+00:00,0.0,A,06054500,4250.0,A
2014-11-27 00:00:00+00:00,0.1,A,06054500,4130.0,A
2014-11-28 00:00:00+00:00,0.1,A,06054500,4920.0,A
2014-11-29 00:00:00+00:00,0.0,A,06054500,4670.0,A
2014-11-30 00:00:00+00:00,-0.0,A,06054500,3160.0,A
2014-12-01 00:00:00+00:00,0.0,A,06054500,2560.0,A
2014-12-02 00:00:00+00:00,0.0,A,06054500,2850.0,A
2014-12-03 00:00:00+00:00,0.0,A,06054500,3560.0,A
