datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
2013-10-01 00:00:00+00:00,9.5,A,06054500,3130.0,A
2013-10-02 00:00:00+00:00,9.6,A,06054500,3530.0,A
2013-10-03 00:00:00+00:00,9.3,A,06054500,3570.0,A
2013-10-04 00:00:00+00:00,7.1,A,06054500,3650.0,A
2013-10-05 00:00:00+00:00,7.0,A,06054500,3750.0,A
2013-10-06 00:00:00+00:00,7.9,A,06054500,3840.0,A
2013-10-07 00:00:00+00:00,9.0,A,06054500,3740.0,A
2013-10-08 00:00:00+00:00,9.5,A,06054500,3450.0,A
2013-10-09 00:00:00+00:00,9.1,A,06054500,3390.0,A
2013-10-10 00:00:00+00:00,8.9,A,06054500,3360.0,A
2013-10-11 00:00:00+00:00,8.7,A,06054500,3370.0,A
2013-10-12 00:00:00+00:00,8.5,A,06054500,3380.0,A
2013-10-13 00:00:00+00:00,7.3,A,06054500,3440.0,A
2013-10-14 00:00:00+00:00,7.2,A,06054500,3480.0,A
2013-10-15 00:00:00+00:00,7.2,A,06054500,3460.0,A
2013-10-16 00:00:00+00:00,7.1,A,06054500,3460.0,A
2013-10-17 00:00:00+00:00,6.4,A,06054500,3460.0,A
2013-10-18 00:00:00+00:00,6.8,A,06054500,3530.0,A
2013-10-19 00:00:00+00:00,6.9,A,06054500,3570.0,A
2013-10-20 00:00:00+00:00,7.2,A,06054500,3550.0,A
2013-10-21 00:00:00+00:00,7.9,A,06054500,3480.0,A
2013-10-22 00:00:00+00:00,7.8,A,06054500,3440.0,A
2013-10-23 00:00:00+00:00,7.8,A,06054500,3430.0,A
2013-10-24 00:00:00+00:00,7.6,A,06054500,3430.0,A
2013-10-25 00:00:00+00:00,7.4,A,06054500,3500.0,A
2013-10-26 00:00:00+00:00,7.2,A,06054500,3530.0,A
2013-10-27 00:00:00+00:00,6.9,A,06054500,3580.0,A
2013-10-28 00:00:00+00:00,5.2,A,06054500,3590.0,A
2013-10-29 00:00:00+00:00,3.1,A,06054500,3580.0,A
2013-10-30 00:00:00+00:00,3.1,A,06054500,3530.0,A
2013-10-31 00:00:00+00:00,3.5,A,06054500,3480.0,A
2013-11-01 00:00:00+00:00,4.1,A,06054500,3580.0,A
2013-11-02 00:00:00+00:00,4.9,A,06054500,3650.0,A
2013-11-03 00:00:00+00:00,5.2,A,06054500,3650.0,A
2013-11-04 00:00:00+00:00,4.1,A,06054500,3630.0,A
2013-11-05 00:00:00+00:00,2.9,A,06054500,3620.0,A
