datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2012-10-01 00:00:00+00:00,17.7,A,09406000,71.2,A,,,8.7,A,29.2,A
2012-10-02 00:00:00+00:00,17.6,A,09406000,69.7,A,,,8.7,A,26.9,A
2012-10-03 00:00:00+00:00,17.2,A,09406000,71.0,A,,,8.7,A,25.2,A
2012-10-04 00:00:00+00:00,17.0,A,09406000,70.5,A,,,8.8,A,25.0,A
2012-10-05 00:00:00+00:00,16.6,A,09406000,71.0,A,,,8.8,A,30.4,A
2012-10-06 00:00:00+00:00,16.5,A,09406000,71.1,A,,,8.8,A,29.1,A
2012-10-07 00:00:00+00:00,15.5,A,09406000,74.5,A,,,8.9,A,27.0,A
2012-10-08 00:00:00+00:00,15.2,A,09406000,76.2,A,,,9.0,A,29.5,A
2012-10-09 00:00:00+00:00,15.6,A,09406000,75.9,A,,,8.9,A,26.9,A
2012-10-10 00:00:00+00:00,16.3,A,09406000,77.4,A,,,8.7,A,23.2,A
2012-10-11 00:00:00+00:00,15.2,A,09406000,79.8,A,,,8.8,A,27.3,A
2012-10-12 00:00:00+00:00,13.8,A,09406000,137.0,A,,,8.7,A,1000.0,"A, >"
2012-10-13 00:00:00+00:00,13.9,A,09406000,183.0,A,,,8.8,A,1000.0,"A, >"
2012-10-14 00:00:00+00:00,14.6,A,09406000,113.0,A,,,8.8,A,497.0,"A, >"
2012-10-15 00:00:00+00:00,14.8,A,09406000,101.0,A,,,8.8,A,,
2012-10-16 00:00:00+00:00,14.9,A,09406000,97.0,A,,,8.9,A,,
2012-10-17 00:00:00+00:00,14.7,A,09406000,94.2,A,,,9.0,A,,
2012-10-18 00:00:00+00:00,13.2,A,09406000,91.5,A,,,9.3,A,,
2012-10-19 00:00:00+00:00,13.0,A,09406000,89.3,A,,,9.4,A,,
2012-10-20 00:00:00+00:00,13.2,A,09406000,89.5,A,,,9.3,A,,
2012-10-21 00:00:00+00:00,13.4,A,09406000,90.4,A,,,9.2,A,,
2012-10-22 00:00:00+00:00,14.4,A,09406000,90.0,A,,,9.0,A,,
2012-10-23 00:00:00+00:00,14.1,A,09406000,90.2,A,,,9.0,A,,
