datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1995-10-01 00:00:00+00:00,,,13037500,5560.0,A
1995-10-02 00:00:00+00:00,,,13037500,5350.0,A
1995-10-03 00:00:00+00:00,,,13037500,5200.0,A
1995-10-04 00:00:00+00:00,,,13037500,5110.0,A
1995-10-05 00:00:00+00:00,,,13037500,4730.0,A
1995-10-06 00:00:00+00:00,,,13037500,4480.0,A
1995-10-07 00:00:00+00:00,,,13037500,4130.0,A
1995-10-08 00:00:00+00:00,,,13037500,3950.0,A
1995-10-09 00:00:00+00:00,,,13037500,3590.0,A
1995-10-10 00:00:00+00:00,,,13037500,3430.0,A
1995-10-11 00:00:00+00:00,,,13037500,3260.0,A
1995-10-12 00:00:00+00:00,,,13037500,3130.0,A
1995-10-13 00:00:00+00:00,,,13037500,3120.0,A
1995-10-14 00:00:00+00:00,,,13037500,2830.0,A
1995-10-15 00:00:00+00:00,,,13037500,2620.0,A
1995-10-16 00:00:00+00:00,,,13037500,2610.0,A
1995-10-17 00:00:00+00:00,,,13037500,2600.0,A
1995-10-18 00:00:00+00:00,,,13037500,2590.0,A
1995-10-19 00:00:00+00:00,,,13037500,2800.0,A
1995-10-20 00:00:00+00:00,,,13037500,2850.0,A
1995-10-21 00:00:00+00:00,,,13037500,3050.0,A
1995-10-22 00:00:00+00:00,,,13037500,3040.0,A
1995-10-23 00:00:00+00:00,,,13037500,3020.0,A
1995-10-24 00:00:00+00:00,,,13037500,3030.0,A
1995-10-25 00:00:00+00:00,,,13037500,3030.0,A
1995-10-26 00:00:00+00:00,,,13037500,3030.0,A
1995-10-27 00:00:00+00:00,,,13037500,3020.0,A
1995-10-28 00:00:00+00:00,,,13037500,3020.0,A
1995-10-29 00:00:00+00:00,,,13037500,3020.0,A
1995-10-30 00:00:00+00:00,,,13037500,3020.0,A
1995-10-31 00:00:00+00:00,,,13037500,3020.0,A
1995-11-01 00:00:00+00:00,,,13037500,2900.0,A
1995-11-02 00:00:00+00:00,,,13037500,2670.0,A
1995-11-03 00:00:00+00:00,,,13037500,2530.0,A
1995-11-04 00:00:00+00:00,,,13037500,2450.0,A
1995-11-05 00:00:00+00:00,,,13037500,2330.0,A
1995-11-06 00:00:00+00:00,,,13037500,2320.0,A
1995-11-07 00:00:00+00:00,,,13037500,2340.0,A
1995-11-08 00:00:00+00:00,,,13037500,2340.0,A
1995-11-09 00:00:00+00:00,,,13037500,2340.0,A
1995-11-10 00:00:00+00:00,,,13037500,2340.0,A
1995-11-11 00:00:00+00:00,,,13037500,2340.0,A
1995-11-12 00:00:00+00:00,,,13037500,2390.0,A
1995-11-13 00:00:00+00:00,,,13037500,2370.0,A
1995-11-14 00:00:00+00:00,,,13037500,2360.0,A
1995-11-15 00:00:00+00:00,,,13037500,2340.0,A
1995-11-16 00:00:00+00:00,,,13037500,2340.0,A
1995-11-17 00:00:00+00:00,,,13037500,2340.0,A
1995-11-18 00:00:00+00:00,,,13037500,2320.0,A
1995-11-19 00:00:00+00:00,,,13037500,2320.0,A
1995-11-20 00:00:00+00:00,,,13037500,2320.0,A
1995-11-21 00:00:00+00:00,,,13037500,2290.0,A
1995-11-22 00:00:00+00:00,,,13037500,2290.0,A
