datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1995-10-01 00:00:00+00:00,12.6,A,14181500,3170.0,A
1995-10-02 00:00:00+00:00,12.6,A,14181500,3230.0,A
1995-10-03 00:00:00+00:00,12.8,A,14181500,3200.0,A
1995-10-04 00:00:00+00:00,13.1,A,14181500,3200.0,A
1995-10-05 00:00:00+00:00,12.8,A,14181500,3270.0,A
1995-10-06 00:00:00+00:00,13.2,A,14181500,3260.0,A
1995-10-07 00:00:00+00:00,13.3,A,14181500,3090.0,A
1995-10-08 00:00:00+00:00,13.3,A,14181500,3040.0,A
1995-10-09 00:00:00+00:00,13.4,A,14181500,3090.0,A
1995-10-10 00:00:00+00:00,13.6,A,14181500,3080.0,A
1995-10-11 00:00:00+00:00,13.6,A,14181500,3200.0,A
1995-10-12 00:00:00+00:00,13.5,A,14181500,3300.0,A
1995-10-13 00:00:00+00:00,13.5,A,14181500,3200.0,A
1995-10-14 00:00:00+00:00,13.6,A,14181500,3160.0,A
1995-10-15 00:00:00+00:00,13.6,A,14181500,3170.0,A
1995-10-16 00:00:00+00:00,13.6,A,14181500,3150.0,A
1995-10-17 00:00:00+00:00,13.9,A,14181500,3150.0,A
1995-10-18 00:00:00+00:00,13.6,A,14181500,3350.0,A
1995-10-19 00:00:00+00:00,13.6,A,14181500,3200.0,A
1995-10-20 00:00:00+00:00,13.6,A,14181500,3210.0,A
1995-10-21 00:00:00+00:00,13.5,A,14181500,3250.0,A
1995-10-22 00:00:00+00:00,13.6,A,14181500,3310.0,A
1995-10-23 00:00:00+00:00,13.6,A,14181500,3270.0,A
1995-10-24 00:00:00+00:00,13.5,A,14181500,3140.0,A
1995-10-25 00:00:00+00:00,13.5,A,14181500,3090.0,A
1995-10-26 00:00:00+00:00,13.1,A,14181500,3190.0,A
1995-10-27 00:00:00+00:00,13.2,A,14181500,3140.0,A
1995-10-28 00:00:00+00:00,13.2,A,14181500,3220.0,A
1995-10-29 00:00:00+00:00,13.0,A,14181500,3080.0,A
1995-10-30 00:00:00+00:00,13.1,A,14181500,3110.0,A
