datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1999-10-01 00:00:00+00:00,10.5,A,06054500,2940.0,A
1999-10-02 00:00:00+00:00,9.5,A,06054500,2920.0,A
1999-10-03 00:00:00+00:00,7.5,A,06054500,3020.0,A
1999-10-04 00:00:00+00:00,8.5,A,06054500,3150.0,A
1999-10-05 00:00:00+00:00,9.5,A,06054500,3170.0,A
1999-10-06 00:00:00+00:00,10.0,A,06054500,3160.0,A
1999-10-07 00:00:00+00:00,10.0,A,06054500,3160.0,A
1999-10-08 00:00:00+00:00,11.0,A,06054500,3190.0,A
1999-10-09 00:00:00+00:00,11.5,A,06054500,3260.0,A
1999-10-10 00:00:00+00:00,10.5,A,06054500,3280.0,A
1999-10-11 00:00:00+00:00,10.5,A,06054500,3290.0,A
1999-10-12 00:00:00+00:00,10.0,A,06054500,3550.0,A
1999-10-13 00:00:00+00:00,10.5,A,06054500,3390.0,A
1999-10-14 00:00:00+00:00,11.5,A,06054500,3380.0,A
1999-10-15 00:00:00+00:00,10.0,A,06054500,3370.0,A
1999-10-16 00:00:00+00:00,7.5,A,06054500,3470.0,A
1999-10-17 00:00:00+00:00,7.0,A,06054500,3580.0,A
1999-10-18 00:00:00+00:00,6.5,A,06054500,3680.0,A
1999-10-19 00:00:00+00:00,7.0,A,06054500,3700.0,A
1999-10-20 00:00:00+00:00,7.0,A,06054500,3660.0,A
1999-10-21 00:00:00+00:00,8.0,A,06054500,3670.0,A
1999-10-22 00:00:00+00:00,8.0,A,06054500,3610.0,A
1999-10-23 00:00:00+00:00,7.5,A,06054500,3610.0,A
1999-10-24 00:00:00+00:00,7.5,A,06054500,3610.0,A
1999-10-25 00:00:00+00:00,7.5,A,06054500,3620.0,A
1999-10-26 00:00:00+00:00,8.0,A,06054500,3620.0,A
1999-10-27 00:00:00+00:00,8.5,A,06054500,3740.0,A
1999-10-28 00:00:00+00:00,8.5,A,06054500,3960.0,A
1999-10-29 00:00:00+00:00,8.0,A,06054500,4000.0,A
1999-10-30 00:00:00+00:00,7.5,A,06054500,4050.0,A
1999-10-31 00:00:00+00:00,8.0,A,06054500,4050.0,A
1999-11-01 00:00:00+00:00,6.5,A,06054500,4060.0,A
1999-11-02 00:00:00+00:00,5.0,A,06054500,4050.0,A
1999-11-03 00:00:00+00:00,5.0,A,06054500,4050.0,A
1999-11-04 00:00:00+00:00,6.0,A,06054500,3970.0,A
1999-11-05 00:00:00+00:00,6.0,A,06054500,3960.0,A
1999-11-06 00:00:00+00:00,6.0,A,06054500,4000.0,A
1999-11-07 00:00:00+00:00,7.0,A,06054500,3990.0,A
1999-11-08 00:00:00+00:00,6.5,A,06054500,4000.0,A
1999-11-09 00:00:00+00:00,7.5,A,06054500,4000.0,A
1999-11-10 00:00:00+00:00,7.0,A,06054500,4020.0,A
1999-11-11 00:00:00+00:00,6.5,A,06054500,4000.0,A
1999-11-12 00:00:00+00:00,7.0,A,06054500,3950.0,A
1999-11-13 00:00:00+00:00,7.5,A,06054500,3930.0,A
1999-11-14 00:00:00+00:00,7.5,A,06054500,3970.0,A
1999-11-15 00:00:00+00:00,6.0,A,06054500,4050.0,A
1999-11-16 00:00:00+00:00,5.5,A,06054500,4110.0,A
1999-11-17 00:00:00+00:00,5.5,A,06054500,4140.0,A
1999-11-18 00:00:00+00:00,5.5,A,06054500,4270.0,A
1999-11-19 00:00:00+00:00,5.0,A,06054500,4260.0,A
1999-11-20 00:00:00+00:00,4.5,A,06054500,4360.0,A
1999-11-21 00:00:00+00:00,4.0,A,06054500,4370.0,A
1999-11-22 00:00:00+00:00,3.0,A,06054500,4310.0,A
1999-11-23 00:00:00+00:00,2.0,A,06054500,4140.0,A
1999-11-24 00:00:00+00:00,1.0,A,06054500,3960.0,A
1999-11-25 00:00:00+00:00,2.0,A,06054500,4180.0,A
1999-11-26 00:00:00+00:00,3.5,A,06054500,4230.0,A
1999-11-27 00:00:00+00:00,3.5,A,06054500,4330.0,A
1999-11-28 00:00:00+00:00,2.5,A,06054500,4420.0,A
1999-11-29 00:00:00+00:00,2.0,A,06054500,4370.0,A
1999-11-30 00:00:00+00:00,2.5,A,06054500,4370.0,A
1999-12-01 00:00:00+00:00,4.0,A,06054500,4280.0,A
1999-12-02 00:00:00+00:00,3.0,A,06054500,4240.0,A
1999-12-03 00:00:00+00:00,2.0,A,06054500,4170.0,A
1999-12-04 00:00:00+00:00,1.0,A,06054500,3950.0,A
1999-12-05 00:00:00+00:00,0.5,A,06054500,3560.0,A
