site_id,issue_date,volume_10,volume_50,volume_90
hungry_horse_reservoir_inflow,2017-01-15,1139.1387,1627.341,2115.5433
hungry_horse_reservoir_inflow,2017-02-15,1139.1387,1627.341,2115.5433
hungry_horse_reservoir_inflow,2017-03-15,1139.1387,1627.341,2115.5433
hungry_horse_reservoir_inflow,2017-04-15,1139.1387,1627.341,2115.5433
snake_r_nr_heise,2017-01-15,1821.2285000000002,2601.755,3382.2815
snake_r_nr_heise,2017-02-15,1821.2285000000002,2601.755,3382.2815
snake_r_nr_heise,2017-03-15,1821.2285000000002,2601.755,3382.2815
snake_r_nr_heise,2017-04-15,1821.2285000000002,2601.755,3382.2815
pueblo_reservoir_inflow,2017-01-15,236.47050000000002,337.815,439.1595
pueblo_reservoir_inflow,2017-02-15,236.47050000000002,337.815,439.1595
pueblo_reservoir_inflow,2017-03-15,236.47050000000002,337.815,439.1595
pueblo_reservoir_inflow,2017-04-15,236.47050000000002,337.815,439.1595
sweetwater_r_nr_alcova,2017-01-15,50.740899999999996,72.487,94.2331
sweetwater_r_nr_alcova,2017-02-15,50.740899999999996,72.487,94.2331
sweetwater_r_nr_alcova,2017-03-15,50.740899999999996,72.487,94.2331
sweetwater_r_nr_alcova,2017-04-15,50.740899999999996,72.487,94.2331
missouri_r_at_toston,2017-01-15,959.1421,1370.203,1781.2639
missouri_r_at_toston,2017-02-15,959.1421,1370.203,1781.2639
missouri_r_at_toston,2017-03-15,959.1421,1370.203,1781.2639
missouri_r_at_toston,2017-04-15,959.1421,1370.203,1781.2639
animas_r_at_durango,2017-01-15,262.3768,374.824,487.2712
animas_r_at_durango,2017-02-15,262.3768,374.824,487.2712
animas_r_at_durango,2017-03-15,262.3768,374.824,487.2712
animas_r_at_durango,2017-04-15,262.3768,374.824,487.2712
yampa_r_nr_maybell,2017-01-15,743.1480000000001,1061.64,1380.132
yampa_r_nr_maybell,2017-02-15,743.1480000000001,1061.64,1380.132
yampa_r_nr_maybell,2017-03-15,743.1480000000001,1061.64,1380.132
yampa_r_nr_maybell,2017-04-15,743.1480000000001,1061.64,1380.132
libby_reservoir_inflow,2017-01-15,3486.3192,4980.456,6474.5928
libby_reservoir_inflow,2017-02-15,3486.3192,4980.456,6474.5928
libby_reservoir_inflow,2017-03-15,3486.3192,4980.456,6474.5928
libby_reservoir_inflow,2017-04-15,3486.3192,4980.456,6474.5928
boise_r_nr_boise,2017-01-15,817.5972000000002,1167.996,1518.3948
boise_r_nr_boise,2017-02-15,817.5972000000002,1167.996,1518.3948
boise_r_nr_boise,2017-03-15,817.5972000000002,1167.996,1518.3948
boise_r_nr_boise,2017-04-15,817.5972000000002,1167.996,1518.3948
