site_id,issue_date,volume_10,volume_50,volume_90
hungry_horse_reservoir_inflow,2017-01-15,1081.0854,1201.206,1321.3265999999999
hungry_horse_reservoir_inflow,2017-02-15,1081.0854,1201.206,1321.3265999999999
hungry_horse_reservoir_inflow,2017-03-15,1081.0854,1201.206,1321.3265999999999
hungry_horse_reservoir_inflow,2017-04-15,1081.0854,1201.206,1321.3265999999999
snake_r_nr_heise,2017-01-15,2460.5262000000002,2733.918,3007.3098
snake_r_nr_heise,2017-02-15,2460.5262000000002,2733.918,3007.3098
snake_r_nr_heise,2017-03-15,2460.5262000000002,2733.918,3007.3098
snake_r_nr_heise,2017-04-15,2460.5262000000002,2733.918,3007.3098
pueblo_reservoir_inflow,2017-01-15,579.5334,643.926,708.3186000000001
pueblo_reservoir_inflow,2017-02-15,579.5334,643.926,708.3186000000001
pueblo_reservoir_inflow,2017-03-15,579.5334,643.926,708.3186000000001
pueblo_reservoir_inflow,2017-04-15,579.5334,643.926,708.3186000000001
sweetwater_r_nr_alcova,2017-01-15,36.9072,41.008,45.1088
sweetwater_r_nr_alcova,2017-02-15,36.9072,41.008,45.1088
sweetwater_r_nr_alcova,2017-03-15,36.9072,41.008,45.1088
sweetwater_r_nr_alcova,2017-04-15,36.9072,41.008,45.1088
missouri_r_at_toston,2017-01-15,1058.4918,1176.102,1293.7122000000002
missouri_r_at_toston,2017-02-15,1058.4918,1176.102,1293.7122000000002
missouri_r_at_toston,2017-03-15,1058.4918,1176.102,1293.7122000000002
missouri_r_at_toston,2017-04-15,1058.4918,1176.102,1293.7122000000002
animas_r_at_durango,2017-01-15,396.4833,440.537,484.59069999999997
animas_r_at_durango,2017-02-15,396.4833,440.537,484.59069999999997
animas_r_at_durango,2017-03-15,396.4833,440.537,484.59069999999997
animas_r_at_durango,2017-04-15,396.4833,440.537,484.59069999999997
yampa_r_nr_maybell,2017-01-15,700.5437999999999,778.382,856.2202
yampa_r_nr_maybell,2017-02-15,700.5437999999999,778.382,856.2202
yampa_r_nr_maybell,2017-03-15,700.5437999999999,778.382,856.2202
yampa_r_nr_maybell,2017-04-15,700.5437999999999,778.382,856.2202
libby_reservoir_inflow,2017-01-15,3557.2158,3952.462,4347.7082
libby_reservoir_inflow,2017-02-15,3557.2158,3952.462,4347.7082
libby_reservoir_inflow,2017-03-15,3557.2158,3952.462,4347.7082
libby_reservoir_inflow,2017-04-15,3557.2158,3952.462,4347.7082
boise_r_nr_boise,2017-01-15,599.7501,666.389,733.0279
boise_r_nr_boise,2017-02-15,599.7501,666.389,733.0279
boise_r_nr_boise,2017-03-15,599.7501,666.389,733.0279
boise_r_nr_boise,2017-04-15,599.7501,666.389,733.0279
green_r_bl_howard_a_hanson_dam,2017-01-15,74.601,82.89,91.179
green_r_bl_howard_a_hanson_dam,2017-02-15,74.601,82.89,91.179
green_r_bl_howard_a_hanson_dam,2017-03-15,74.601,82.89,91.179
green_r_bl_howard_a_hanson_dam,2017-04-15,74.601,82.89,91.179
