datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1998-10-01 00:00:00+00:00,,,13037500,5530.0,A
1998-10-02 00:00:00+00:00,,,13037500,5260.0,A
1998-10-03 00:00:00+00:00,,,13037500,5070.0,A
1998-10-04 00:00:00+00:00,,,13037500,5090.0,A
1998-10-05 00:00:00+00:00,,,13037500,5040.0,A
1998-10-06 00:00:00+00:00,,,13037500,5020.0,A
1998-10-07 00:00:00+00:00,,,13037500,5000.0,A
1998-10-08 00:00:00+00:00,,,13037500,4890.0,A
1998-10-09 00:00:00+00:00,,,13037500,4640.0,A
1998-10-10 00:00:00+00:00,,,13037500,4420.0,A
1998-10-11 00:00:00+00:00,,,13037500,4310.0,A
1998-10-12 00:00:00+00:00,,,13037500,4310.0,A
1998-10-13 00:00:00+00:00,,,13037500,4310.0,A
1998-10-14 00:00:00+00:00,,,13037500,4180.0,A
1998-10-15 00:00:00+00:00,,,13037500,3920.0,A
1998-10-16 00:00:00+00:00,,,13037500,3810.0,A
1998-10-17 00:00:00+00:00,,,13037500,3810.0,A
1998-10-18 00:00:00+00:00,,,13037500,3810.0,A
1998-10-19 00:00:00+00:00,,,13037500,3810.0,A
1998-10-20 00:00:00+00:00,,,13037500,3800.0,A
1998-10-21 00:00:00+00:00,,,13037500,3810.0,A
1998-10-22 00:00:00+00:00,,,13037500,3800.0,A
1998-10-23 00:00:00+00:00,,,13037500,3840.0,A
1998-10-24 00:00:00+00:00,,,13037500,3820.0,A
1998-10-25 00:00:00+00:00,,,13037500,3810.0,A
1998-10-26 00:00:00+00:00,,,13037500,3770.0,A
1998-10-27 00:00:00+00:00,,,13037500,3770.0,A
1998-10-28 00:00:00+00:00,,,13037500,3640.0,A
1998-10-29 00:00:00+00:00,,,13037500,3540.0,A
1998-10-30 00:00:00+00:00,,,13037500,3560.0,A
1998-10-31 00:00:00+00:00,,,13037500,3550.0,A
1998-11-01 00:00:00+00:00,,,13037500,3550.0,A
1998-11-02 00:00:00+00:00,,,13037500,3560.0,A
1998-11-03 00:00:00+00:00,,,13037500,3460.0,A
1998-11-04 00:00:00+00:00,,,13037500,3250.0,A
1998-11-05 00:00:00+00:00,,,13037500,3120.0,A
1998-11-06 00:00:00+00:00,,,13037500,3180.0,A
1998-11-07 00:00:00+00:00,,,13037500,3120.0,A
1998-11-08 00:00:00+00:00,,,13037500,3140.0,A
1998-11-09 00:00:00+00:00,,,13037500,3110.0,A
1998-11-10 00:00:00+00:00,,,13037500,3120.0,A
1998-11-11 00:00:00+00:00,,,13037500,3120.0,A
1998-11-12 00:00:00+00:00,,,13037500,3140.0,A
1998-11-13 00:00:00+00:00,,,13037500,3140.0,A
1998-11-14 00:00:00+00:00,,,13037500,3140.0,A
1998-11-15 00:00:00+00:00,,,13037500,3140.0,A
1998-11-16 00:00:00+00:00,,,13037500,3150.0,A
1998-11-17 00:00:00+00:00,,,13037500,3200.0,A
1998-11-18 00:00:00+00:00,,,13037500,3180.0,A
1998-11-19 00:00:00+00:00,,,13037500,3160.0,A
1998-11-20 00:00:00+00:00,,,13037500,3160.0,A
1998-11-21 00:00:00+00:00,,,13037500,3180.0,A
1998-11-22 00:00:00+00:00,,,13037500,3230.0,A
1998-11-23 00:00:00+00:00,,,13037500,3200.0,A
1998-11-24 00:00:00+00:00,,,13037500,3210.0,A
1998-11-25 00:00:00+00:00,,,13037500,3190.0,A
1998-11-26 00:00:00+00:00,,,13037500,3170.0,A
1998-11-27 00:00:00+00:00,,,13037500,3170.0,A
1998-11-28 00:00:00+00:00,,,13037500,3190.0,A
1998-11-29 00:00:00+00:00,,,13037500,3220.0,A
1998-11-30 00:00:00+00:00,,,13037500,3220.0,A
1998-12-01 00:00:00+00:00,,,13037500,3200.0,A
1998-12-02 00:00:00+00:00,,,13037500,3210.0,A
1998-12-03 00:00:00+00:00,,,13037500,3200.0,A
1998-12-04 00:00:00+00:00,,,13037500,3230.0,A
1998-12-05 00:00:00+00:00,,,13037500,3200.0,A
1998-12-06 00:00:00+00:00,,,13037500,3200.0,A
1998-12-07 00:00:00+00:00,,,13037500,3220.0,A
1998-12-08 00:00:00+00:00,,,13037500,3230.0,A
1998-12-09 00:00:00+00:00,,,13037500,3190.0,A
1998-12-10 00:00:00+00:00,,,13037500,3170.0,A
1998-12-11 00:00:00+00:00,,,13037500,3170.0,A
1998-12-12 00:00:00+00:00,,,13037500,3180.0,A
1998-12-13 00:00:00+00:00,,,13037500,3170.0,A
1998-12-14 00:00:00+00:00,,,13037500,3170.0,A
1998-12-15 00:00:00+00:00,,,13037500,3160.0,A
1998-12-16 00:00:00+00:00,,,13037500,3170.0,A
1998-12-17 00:00:00+00:00,,,13037500,3170.0,A
1998-12-18 00:00:00+00:00,,,13037500,3160.0,A
1998-12-19 00:00:00+00:00,,,13037500,3140.0,A
1998-12-20 00:00:00+00:00,,,13037500,3140.0,A
1998-12-21 00:00:00+00:00,,,13037500,3110.0,A
1998-12-22 00:00:00+00:00,,,13037500,3110.0,A
1998-12-23 00:00:00+00:00,,,13037500,3090.0,A
1998-12-24 00:00:00+00:00,,,13037500,3110.0,A
1998-12-25 00:00:00+00:00,,,13037500,3120.0,A
1998-12-26 00:00:00+00:00,,,13037500,3120.0,A
1998-12-27 00:00:00+00:00,,,13037500,3130.0,A
1998-12-28 00:00:00+00:00,,,13037500,3140.0,A
1998-12-29 00:00:00+00:00,,,13037500,3160.0,A
1998-12-30 00:00:00+00:00,,,13037500,3160.0,A
1998-12-31 00:00:00+00:00,,,13037500,3160.0,A
1999-01-01 00:00:00+00:00,,,13037500,3160.0,A
1999-01-02 00:00:00+00:00,,,13037500,3140.0,A
1999-01-03 00:00:00+00:00,,,13037500,3130.0,A
1999-01-04 00:00:00+00:00,,,13037500,3150.0,A
1999-01-05 00:00:00+00:00,,,13037500,3130.0,A
1999-01-06 00:00:00+00:00,,,13037500,3140.0,A
1999-01-07 00:00:00+00:00,,,13037500,3140.0,A
1999-01-08 00:00:00+00:00,,,13037500,3130.0,A
1999-01-09 00:00:00+00:00,,,13037500,3130.0,A
1999-01-10 00:00:00+00:00,,,13037500,3120.0,A
1999-01-11 00:00:00+00:00,,,13037500,3130.0,A
1999-01-12 00:00:00+00:00,,,13037500,3120.0,A
1999-01-13 00:00:00+00:00,,,13037500,3120.0,A
1999-01-14 00:00:00+00:00,,,13037500,3120.0,A
1999-01-15 00:00:00+00:00,,,13037500,3140.0,A
1999-01-16 00:00:00+00:00,,,13037500,3160.0,A
1999-01-17 00:00:00+00:00,,,13037500,3150.0,A
1999-01-18 00:00:00+00:00,,,13037500,3140.0,A
1999-01-19 00:00:00+00:00,,,13037500,3140.0,A
1999-01-20 00:00:00+00:00,,,13037500,3150.0,A
1999-01-21 00:00:00+00:00,,,13037500,3160.0,A
1999-01-22 00:00:00+00:00,,,13037500,3390.0,A
1999-01-23 00:00:00+00:00,,,13037500,3640.0,A
1999-01-24 00:00:00+00:00,,,13037500,3620.0,A
1999-01-25 00:00:00+00:00,,,13037500,3610.0,A
1999-01-26 00:00:00+00:00,,,13037500,3880.0,A
1999-01-27 00:00:00+00:00,,,13037500,4430.0,A
1999-01-28 00:00:00+00:00,,,13037500,4510.0,A
1999-01-29 00:00:00+00:00,,,13037500,4790.0,A
1999-01-30 00:00:00+00:00,,,13037500,4890.0,A
1999-01-31 00:00:00+00:00,,,13037500,5180.0,A
1999-02-01 00:00:00+00:00,,,13037500,5290.0,A
1999-02-02 00:00:00+00:00,,,13037500,5540.0,A
1999-02-03 00:00:00+00:00,,,13037500,5580.0,A
1999-02-04 00:00:00+00:00,,,13037500,5550.0,A
1999-02-05 00:00:00+00:00,,,13037500,5660.0,A
1999-02-06 00:00:00+00:00,,,13037500,5970.0,A
1999-02-07 00:00:00+00:00,,,13037500,6290.0,A
1999-02-08 00:00:00+00:00,,,13037500,6310.0,A
1999-02-09 00:00:00+00:00,,,13037500,6340.0,A
1999-02-10 00:00:00+00:00,,,13037500,6360.0,A
1999-02-11 00:00:00+00:00,,,13037500,6330.0,A
1999-02-12 00:00:00+00:00,,,13037500,6310.0,A
1999-02-13 00:00:00+00:00,,,13037500,6320.0,A
1999-02-14 00:00:00+00:00,,,13037500,6340.0,A
1999-02-15 00:00:00+00:00,,,13037500,6330.0,A
1999-02-16 00:00:00+00:00,,,13037500,6330.0,A
1999-02-17 00:00:00+00:00,,,13037500,6350.0,A
1999-02-18 00:00:00+00:00,,,13037500,6330.0,A
1999-02-19 00:00:00+00:00,,,13037500,6340.0,A
1999-02-20 00:00:00+00:00,,,13037500,6330.0,A
1999-02-21 00:00:00+00:00,,,13037500,6350.0,A
1999-02-22 00:00:00+00:00,,,13037500,6340.0,A
1999-02-23 00:00:00+00:00,,,13037500,6330.0,A
1999-02-24 00:00:00+00:00,,,13037500,6330.0,A
1999-02-25 00:00:00+00:00,,,13037500,6340.0,A
1999-02-26 00:00:00+00:00,,,13037500,6360.0,A
1999-02-27 00:00:00+00:00,,,13037500,6350.0,A
1999-02-28 00:00:00+00:00,,,13037500,6360.0,A
1999-03-01 00:00:00+00:00,,,13037500,6350.0,A
1999-03-02 00:00:00+00:00,,,13037500,6350.0,A
