datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
2018-10-01 00:00:00+00:00,8.4,A,06054500,3540.0,A
2018-10-02 00:00:00+00:00,9.8,A,06054500,3760.0,A
2018-10-03 00:00:00+00:00,10.1,A,06054500,3820.0,A
2018-10-04 00:00:00+00:00,10.1,A,06054500,3850.0,A
2018-10-05 00:00:00+00:00,8.7,A,06054500,4140.0,A
2018-10-06 00:00:00+00:00,9.1,A,06054500,4450.0,A
2018-10-07 00:00:00+00:00,9.3,A,06054500,4200.0,A
2018-10-08 00:00:00+00:00,9.2,A,06054500,4070.0,A
2018-10-09 00:00:00+00:00,9.0,A,06054500,4030.0,A
2018-10-10 00:00:00+00:00,7.7,A,06054500,4070.0,A
2018-10-11 00:00:00+00:00,7.1,A,06054500,4110.0,A
2018-10-12 00:00:00+00:00,6.8,A,06054500,4190.0,A
2018-10-13 00:00:00+00:00,6.8,A,06054500,4270.0,A
2018-10-14 00:00:00+00:00,5.7,A,06054500,4390.0,A
2018-10-15 00:00:00+00:00,5.6,A,06054500,4360.0,A
2018-10-16 00:00:00+00:00,5.9,A,06054500,4360.0,A
2018-10-17 00:00:00+00:00,6.6,A,06054500,4390.0,A
2018-10-18 00:00:00+00:00,7.1,A,06054500,4350.0,A
2018-10-19 00:00:00+00:00,7.6,A,06054500,4350.0,A
2018-10-20 00:00:00+00:00,8.0,A,06054500,4310.0,A
2018-10-21 00:00:00+00:00,8.2,A,06054500,4290.0,A
2018-10-22 00:00:00+00:00,8.3,A,06054500,4330.0,A
2018-10-23 00:00:00+00:00,8.2,A,06054500,4360.0,A
2018-10-24 00:00:00+00:00,8.2,A,06054500,4380.0,A
2018-10-25 00:00:00+00:00,9.2,A,06054500,4370.0,A
2018-10-26 00:00:00+00:00,9.2,A,06054500,4350.0,A
2018-10-27 00:00:00+00:00,9.2,A,06054500,4300.0,A
2018-10-28 00:00:00+00:00,8.8,A,06054500,4420.0,A
2018-10-29 00:00:00+00:00,8.1,A,06054500,4530.0,A
