datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2018-10-01 00:00:00+00:00,19.2,A,09406000,104.0,A,682.0,A,8.0,A,180.0,A
2018-10-02 00:00:00+00:00,19.4,A,09406000,108.0,A,680.0,A,8.1,A,150.0,A
2018-10-03 00:00:00+00:00,19.3,A,09406000,159.0,A,1120.0,A,8.0,A,,
2018-10-04 00:00:00+00:00,16.7,A,09406000,326.0,A,,,8.4,A,,
2018-10-05 00:00:00+00:00,16.8,A,09406000,126.0,A,,,8.5,A,,
2018-10-06 00:00:00+00:00,14.2,A,09406000,128.0,A,,,8.9,A,,
2018-10-07 00:00:00+00:00,12.8,A,09406000,191.0,A,,,9.1,A,,
2018-10-08 00:00:00+00:00,13.3,A,09406000,113.0,A,,,9.1,A,,
2018-10-09 00:00:00+00:00,13.4,A,09406000,98.5,A,,,9.1,A,316.0,A
2018-10-10 00:00:00+00:00,14.6,A,09406000,90.8,A,781.0,"A, [4]",8.9,A,209.0,A
2018-10-11 00:00:00+00:00,13.2,A,09406000,363.0,A,,,9.0,A,,
2018-10-12 00:00:00+00:00,13.5,A,09406000,132.0,A,802.0,A,9.1,A,,
2018-10-13 00:00:00+00:00,14.5,A,09406000,104.0,A,807.0,A,8.9,A,464.0,A
2018-10-14 00:00:00+00:00,12.1,A,09406000,100.0,A,,,9.4,A,300.0,A
2018-10-15 00:00:00+00:00,10.2,A,09406000,95.9,A,,,9.9,A,231.0,A
2018-10-16 00:00:00+00:00,9.2,A,09406000,97.3,A,,,10.1,A,197.0,A
2018-10-17 00:00:00+00:00,11.9,A,09406000,92.0,A,805.0,A,9.6,A,180.0,A
2018-10-18 00:00:00+00:00,12.0,A,09406000,92.4,A,802.0,A,9.6,A,171.0,A
2018-10-19 00:00:00+00:00,12.4,A,09406000,91.2,A,796.0,A,9.5,A,148.0,A
2018-10-20 00:00:00+00:00,13.3,A,09406000,91.3,A,793.0,A,9.3,A,151.0,A
2018-10-21 00:00:00+00:00,14.1,A,09406000,103.0,A,784.0,A,9.0,A,,
2018-10-22 00:00:00+00:00,14.2,A,09406000,170.0,A,775.0,A,8.9,A,,
2018-10-23 00:00:00+00:00,13.4,A,09406000,140.0,A,775.0,A,9.1,A,,
2018-10-24 00:00:00+00:00,13.7,A,09406000,104.0,A,784.0,A,9.1,A,,
2018-10-25 00:00:00+00:00,13.4,A,09406000,97.6,A,791.0,A,9.2,A,276.0,A
2018-10-26 00:00:00+00:00,12.9,A,09406000,92.8,A,796.0,A,9.3,A,193.0,A
2018-10-27 00:00:00+00:00,12.8,A,09406000,93.7,A,790.0,A,9.4,A,170.0,A
2018-10-28 00:00:00+00:00,12.8,A,09406000,93.9,A,789.0,A,9.4,A,155.0,A
2018-10-29 00:00:00+00:00,12.7,A,09406000,95.3,A,787.0,A,9.3,A,150.0,A
2018-10-30 00:00:00+00:00,11.8,A,09406000,98.6,A,781.0,A,9.5,A,161.0,A
2018-10-31 00:00:00+00:00,9.8,A,09406000,98.1,A,784.0,A,9.9,A,148.0,A
2018-11-01 00:00:00+00:00,9.4,A,09406000,99.7,A,789.0,A,10.1,A,149.0,A
2018-11-02 00:00:00+00:00,11.0,A,09406000,97.6,A,785.0,A,9.7,A,147.0,A
2018-11-03 00:00:00+00:00,10.9,A,09406000,97.2,A,781.0,A,9.7,A,153.0,A
2018-11-04 00:00:00+00:00,9.9,A,09406000,96.9,A,785.0,A,9.9,A,155.0,A
2018-11-05 00:00:00+00:00,10.1,A,09406000,101.0,A,794.0,A,9.8,A,145.0,A
2018-11-06 00:00:00+00:00,9.7,A,09406000,104.0,A,793.0,A,9.9,A,138.0,A
2018-11-07 00:00:00+00:00,8.7,A,09406000,104.0,A,780.0,A,10.2,A,133.0,A
2018-11-08 00:00:00+00:00,7.8,A,09406000,104.0,A,,,10.5,A,124.0,A
2018-11-09 00:00:00+00:00,6.8,A,09406000,105.0,A,811.0,A,10.9,A,202.0,A
2018-11-10 00:00:00+00:00,6.6,A,09406000,105.0,A,,,10.9,A,121.0,A
2018-11-11 00:00:00+00:00,5.8,A,09406000,105.0,A,,,11.2,A,122.0,A
2018-11-12 00:00:00+00:00,5.1,A,09406000,102.0,A,,,11.5,A,108.0,A
2018-11-13 00:00:00+00:00,5.3,A,09406000,102.0,A,,,11.5,A,108.0,A
2018-11-14 00:00:00+00:00,6.1,A,09406000,105.0,A,816.0,A,11.2,A,109.0,A
2018-11-15 00:00:00+00:00,6.8,A,09406000,108.0,A,805.0,A,11.0,A,99.7,A
2018-11-16 00:00:00+00:00,7.0,A,09406000,108.0,A,797.0,A,10.9,A,90.0,A
