datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2019-10-01 00:00:00+00:00,12.1,"A, [4]",12301933,4860.0,"A, e",231.0,"A, [4]",9.2,"A, [4]",0.8,"A, [4]"
2019-10-02 00:00:00+00:00,11.6,"A, [4]",12301933,4100.0,"A, e",233.0,"A, [4]",9.1,"A, [4]",0.8,"A, [4]"
2019-10-03 00:00:00+00:00,11.1,A,12301933,4040.0,A,234.0,A,9.0,A,0.7,A
2019-10-04 00:00:00+00:00,11.0,A,12301933,4040.0,A,234.0,A,9.0,A,0.7,A
2019-10-05 00:00:00+00:00,11.0,A,12301933,4040.0,A,234.0,A,9.0,A,0.7,A
2019-10-06 00:00:00+00:00,11.0,A,12301933,4040.0,A,233.0,A,9.0,A,0.7,A
2019-10-07 00:00:00+00:00,11.0,A,12301933,4040.0,A,233.0,A,9.0,A,0.7,A
2019-10-08 00:00:00+00:00,10.9,A,12301933,4040.0,A,232.0,A,8.9,A,0.7,A
2019-10-09 00:00:00+00:00,11.3,A,12301933,4030.0,A,231.0,A,9.0,A,0.7,A
2019-10-10 00:00:00+00:00,10.9,A,12301933,4030.0,A,233.0,A,9.2,A,0.7,A
2019-10-11 00:00:00+00:00,10.9,A,12301933,4030.0,A,232.0,A,9.1,A,0.7,A
2019-10-12 00:00:00+00:00,11.0,A,12301933,4030.0,A,231.0,A,9.1,A,0.7,A
2019-10-13 00:00:00+00:00,10.9,A,12301933,4030.0,A,232.0,A,9.1,A,0.7,A
2019-10-14 00:00:00+00:00,10.7,A,12301933,4030.0,A,232.0,A,9.2,A,0.7,A
2019-10-15 00:00:00+00:00,10.6,A,12301933,4040.0,A,232.0,A,9.2,A,0.7,A
2019-10-16 00:00:00+00:00,10.6,A,12301933,4030.0,A,233.0,A,9.2,A,0.7,A
2019-10-17 00:00:00+00:00,10.5,A,12301933,4030.0,A,233.0,A,9.2,A,0.7,A
2019-10-18 00:00:00+00:00,10.3,A,12301933,4040.0,A,233.0,A,9.2,A,0.7,A
2019-10-19 00:00:00+00:00,10.3,A,12301933,4030.0,A,233.0,A,9.2,A,0.7,A
2019-10-20 00:00:00+00:00,10.1,A,12301933,4030.0,A,233.0,A,9.1,A,0.7,A
2019-10-21 00:00:00+00:00,10.1,A,12301933,4030.0,A,233.0,A,9.1,A,0.7,A
2019-10-22 00:00:00+00:00,9.9,A,12301933,4030.0,A,234.0,A,9.2,A,0.7,A
2019-10-23 00:00:00+00:00,9.3,A,12301933,4040.0,A,237.0,A,9.0,A,0.7,A
2019-10-24 00:00:00+00:00,8.8,A,12301933,4030.0,A,240.0,A,8.9,A,0.7,A
2019-10-25 00:00:00+00:00,8.5,A,12301933,4040.0,A,242.0,A,9.1,A,0.7,A
2019-10-26 00:00:00+00:00,8.6,A,12301933,4030.0,A,241.0,A,9.1,A,0.7,A
2019-10-27 00:00:00+00:00,8.8,A,12301933,4750.0,A,240.0,A,9.1,A,0.7,A
2019-10-28 00:00:00+00:00,6.7,A,12301933,17000.0,A,253.0,A,9.5,A,0.9,A
2019-10-29 00:00:00+00:00,6.8,A,12301933,17100.0,A,252.0,A,9.5,A,0.8,A
2019-10-30 00:00:00+00:00,6.8,A,12301933,17100.0,A,252.0,A,9.5,A,0.7,A
2019-10-31 00:00:00+00:00,6.8,A,12301933,17100.0,A,252.0,A,9.4,A,0.7,A
2019-11-01 00:00:00+00:00,6.9,A,12301933,16900.0,A,252.0,A,9.3,A,0.7,A
2019-11-02 00:00:00+00:00,7.0,A,12301933,8260.0,A,251.0,A,9.4,A,0.7,A
2019-11-03 00:00:00+00:00,8.0,A,12301933,5570.0,A,244.0,A,9.2,A,0.6,A
2019-11-04 00:00:00+00:00,8.5,A,12301933,4090.0,A,240.0,A,9.1,A,0.6,A
2019-11-05 00:00:00+00:00,8.7,A,12301933,4030.0,A,239.0,A,9.2,A,0.5,"A, [4]"
2019-11-06 00:00:00+00:00,9.0,A,12301933,4030.0,A,235.0,A,9.4,A,0.4,A
2019-11-07 00:00:00+00:00,8.5,A,12301933,4040.0,A,239.0,A,9.5,A,0.4,A
2019-11-08 00:00:00+00:00,7.6,A,12301933,4050.0,A,247.0,A,9.5,A,0.5,A
2019-11-09 00:00:00+00:00,7.4,A,12301933,4040.0,A,249.0,A,9.4,A,0.5,A
2019-11-10 00:00:00+00:00,7.5,A,12301933,4040.0,A,248.0,A,9.4,A,0.5,A
2019-11-11 00:00:00+00:00,7.8,A,12301933,4040.0,A,244.0,A,9.5,A,0.5,A
2019-11-12 00:00:00+00:00,7.6,A,12301933,4040.0,A,245.0,A,9.4,A,0.5,A
2019-11-13 00:00:00+00:00,7.6,A,12301933,4050.0,A,246.0,A,9.5,A,0.6,A
2019-11-14 00:00:00+00:00,7.8,A,12301933,4050.0,A,243.0,A,9.5,A,0.6,A
2019-11-15 00:00:00+00:00,7.7,A,12301933,4060.0,A,244.0,A,9.5,A,0.6,A
2019-11-16 00:00:00+00:00,7.4,A,12301933,4060.0,A,247.0,A,9.5,A,0.6,A
2019-11-17 00:00:00+00:00,7.2,A,12301933,4050.0,A,249.0,A,9.4,A,0.6,A
2019-11-18 00:00:00+00:00,7.3,A,12301933,4060.0,A,249.0,A,9.4,A,0.6,A
2019-11-19 00:00:00+00:00,7.4,A,12301933,4060.0,A,248.0,A,9.3,A,0.6,A
2019-11-20 00:00:00+00:00,7.6,A,12301933,4060.0,A,246.0,A,9.4,A,0.6,A
2019-11-21 00:00:00+00:00,7.4,A,12301933,4060.0,A,247.0,A,9.4,A,0.6,A
2019-11-22 00:00:00+00:00,7.1,A,12301933,4060.0,A,251.0,A,9.2,A,0.6,A
2019-11-23 00:00:00+00:00,7.2,A,12301933,4050.0,A,251.0,A,9.1,A,0.6,A
2019-11-24 00:00:00+00:00,7.0,A,12301933,4060.0,A,252.0,A,9.1,A,0.7,A
2019-11-25 00:00:00+00:00,6.9,A,12301933,4030.0,A,254.0,A,9.0,A,0.6,A
2019-11-26 00:00:00+00:00,6.8,A,12301933,7810.0,A,255.0,A,8.9,A,0.7,A
2019-11-27 00:00:00+00:00,7.5,A,12301933,8210.0,A,242.0,A,9.5,A,0.6,A
2019-11-28 00:00:00+00:00,7.7,A,12301933,8240.0,A,237.0,A,9.8,A,0.7,A
2019-11-29 00:00:00+00:00,6.9,A,12301933,8250.0,A,244.0,A,9.6,A,0.9,A
2019-11-30 00:00:00+00:00,7.1,A,12301933,6260.0,A,245.0,A,9.7,A,0.8,A
2019-12-01 00:00:00+00:00,7.0,A,12301933,6330.0,A,247.0,A,9.6,A,0.8,A
2019-12-02 00:00:00+00:00,6.5,A,12301933,15700.0,A,251.0,A,9.3,A,0.8,A
2019-12-03 00:00:00+00:00,6.6,A,12301933,16700.0,A,250.0,A,9.3,A,0.7,A
2019-12-04 00:00:00+00:00,6.6,A,12301933,16700.0,A,249.0,A,9.4,A,0.7,A
2019-12-05 00:00:00+00:00,6.6,A,12301933,13500.0,A,250.0,A,9.3,A,0.7,A
2019-12-06 00:00:00+00:00,6.6,A,12301933,12800.0,A,252.0,A,9.1,A,0.8,A
2019-12-07 00:00:00+00:00,6.7,A,12301933,9130.0,A,252.0,A,9.1,A,0.9,A
2019-12-08 00:00:00+00:00,6.7,A,12301933,6420.0,A,251.0,A,9.4,A,1.0,A
2019-12-09 00:00:00+00:00,6.5,A,12301933,12500.0,A,251.0,A,9.3,A,1.1,A
2019-12-10 00:00:00+00:00,6.6,A,12301933,12700.0,A,250.0,A,9.4,A,1.1,A
2019-12-11 00:00:00+00:00,6.6,A,12301933,12700.0,A,250.0,A,9.5,A,1.0,A
2019-12-12 00:00:00+00:00,6.5,A,12301933,12700.0,A,250.0,A,9.6,A,0.9,A
2019-12-13 00:00:00+00:00,6.4,A,12301933,12700.0,A,251.0,A,9.5,A,0.9,A
2019-12-14 00:00:00+00:00,6.4,A,12301933,9130.0,A,254.0,A,9.4,A,1.0,A
2019-12-15 00:00:00+00:00,6.5,A,12301933,6490.0,A,252.0,A,9.8,A,1.0,A
2019-12-16 00:00:00+00:00,6.3,A,12301933,15900.0,A,253.0,A,9.4,A,1.1,A
2019-12-17 00:00:00+00:00,6.4,A,12301933,16600.0,A,251.0,A,9.6,A,1.1,A
2019-12-18 00:00:00+00:00,6.3,A,12301933,16500.0,A,251.0,A,9.6,A,1.1,A
2019-12-19 00:00:00+00:00,6.3,A,12301933,12900.0,A,249.0,A,9.7,A,1.0,A
2019-12-20 00:00:00+00:00,6.3,A,12301933,11900.0,A,249.0,A,9.8,A,1.0,A
2019-12-21 00:00:00+00:00,6.3,A,12301933,6710.0,A,250.0,A,9.9,A,1.0,A
2019-12-22 00:00:00+00:00,6.4,A,12301933,6610.0,A,249.0,A,9.9,A,1.2,A
2019-12-23 00:00:00+00:00,6.4,A,12301933,15400.0,A,246.0,A,9.9,A,1.5,A
2019-12-24 00:00:00+00:00,6.3,A,12301933,16500.0,A,246.0,A,9.9,A,1.2,A
2019-12-25 00:00:00+00:00,6.3,A,12301933,9290.0,A,247.0,A,9.9,A,1.7,A
2019-12-26 00:00:00+00:00,6.3,A,12301933,15500.0,A,247.0,A,9.8,A,1.6,A
2019-12-27 00:00:00+00:00,6.2,A,12301933,16500.0,A,248.0,A,9.7,A,1.5,A
2019-12-28 00:00:00+00:00,6.1,A,12301933,9390.0,A,249.0,A,9.7,A,1.4,A
2019-12-29 00:00:00+00:00,6.2,A,12301933,6790.0,A,248.0,A,10.1,A,1.3,A
2019-12-30 00:00:00+00:00,6.2,A,12301933,4930.0,A,245.0,A,10.1,A,1.1,A
2019-12-31 00:00:00+00:00,6.2,A,12301933,4150.0,A,244.0,A,10.1,A,1.2,A
2020-01-01 00:00:00+00:00,6.2,A,12301933,4070.0,A,244.0,A,10.1,A,1.3,A
2020-01-02 00:00:00+00:00,6.1,A,12301933,4080.0,A,245.0,A,10.1,A,1.3,A
2020-01-03 00:00:00+00:00,6.1,A,12301933,4080.0,A,245.0,A,10.1,A,1.3,A
2020-01-04 00:00:00+00:00,6.0,A,12301933,4090.0,A,244.0,A,10.1,A,1.2,A
2020-01-05 00:00:00+00:00,6.0,A,12301933,4050.0,A,245.0,A,10.1,A,1.2,A
2020-01-06 00:00:00+00:00,5.9,A,12301933,4040.0,A,246.0,A,10.0,A,1.2,A
2020-01-07 00:00:00+00:00,6.0,A,12301933,4010.0,A,245.0,A,10.1,A,1.1,A
2020-01-08 00:00:00+00:00,5.9,A,12301933,4020.0,A,244.0,A,10.1,A,1.1,A
2020-01-09 00:00:00+00:00,5.8,A,12301933,4020.0,A,245.0,A,10.1,A,1.3,A
2020-01-10 00:00:00+00:00,5.8,A,12301933,4030.0,A,245.0,A,10.1,A,1.3,A
2020-01-11 00:00:00+00:00,5.8,A,12301933,4020.0,A,244.0,A,10.2,A,1.2,A
2020-01-12 00:00:00+00:00,5.8,A,12301933,4020.0,A,245.0,A,10.1,A,1.1,A
2020-01-13 00:00:00+00:00,5.7,A,12301933,4030.0,A,245.0,A,10.2,A,1.2,A
2020-01-14 00:00:00+00:00,5.5,A,12301933,4030.0,A,244.0,A,10.3,A,1.1,A
2020-01-15 00:00:00+00:00,5.5,A,12301933,4030.0,A,245.0,A,10.4,A,0.9,A
2020-01-16 00:00:00+00:00,5.4,A,12301933,4030.0,A,245.0,A,10.4,A,0.8,A
2020-01-17 00:00:00+00:00,5.4,A,12301933,4030.0,A,245.0,A,10.4,A,0.8,A
2020-01-18 00:00:00+00:00,5.4,A,12301933,4030.0,A,245.0,A,10.5,A,1.0,A
