datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2010-10-01 00:00:00+00:00,18.0,A,09406000,76.5,A,758.0,A,7.3,A,14.1,A
2010-10-02 00:00:00+00:00,18.7,A,09406000,76.1,A,761.0,A,6.9,A,14.0,A
2010-10-03 00:00:00+00:00,18.5,A,09406000,80.6,A,751.0,A,7.7,A,14.7,A
2010-10-04 00:00:00+00:00,16.5,A,09406000,97.6,A,716.0,A,7.9,A,215.0,A
2010-10-05 00:00:00+00:00,14.6,A,09406000,585.0,A,587.0,A,7.8,A,,
2010-10-06 00:00:00+00:00,13.5,A,09406000,572.0,A,554.0,A,8.3,A,,
2010-10-07 00:00:00+00:00,13.8,A,09406000,199.0,A,631.0,A,8.4,A,,
2010-10-08 00:00:00+00:00,14.0,A,09406000,133.0,A,721.0,A,8.6,A,625.0,A
2010-10-09 00:00:00+00:00,14.5,A,09406000,120.0,A,758.0,A,8.6,A,206.0,A
2010-10-10 00:00:00+00:00,15.0,A,09406000,113.0,A,762.0,A,8.5,A,123.0,A
2010-10-11 00:00:00+00:00,15.5,A,09406000,112.0,A,,,8.4,A,88.1,A
2010-10-12 00:00:00+00:00,15.9,A,09406000,108.0,A,,,8.4,A,65.3,A
2010-10-13 00:00:00+00:00,15.2,A,09406000,104.0,A,756.0,A,8.5,A,59.1,A
2010-10-14 00:00:00+00:00,15.4,A,09406000,102.0,A,755.0,A,8.5,A,56.3,A
2010-10-15 00:00:00+00:00,15.7,A,09406000,100.0,A,758.0,A,8.5,A,50.4,A
2010-10-16 00:00:00+00:00,15.9,A,09406000,101.0,A,752.0,A,8.4,A,47.9,A
2010-10-17 00:00:00+00:00,15.5,A,09406000,99.6,A,748.0,A,8.4,A,56.7,A
2010-10-18 00:00:00+00:00,16.0,A,09406000,123.0,A,,,8.3,A,152.0,A
2010-10-19 00:00:00+00:00,15.4,A,09406000,123.0,A,,,8.3,A,455.0,"A, >"
2010-10-20 00:00:00+00:00,14.6,A,09406000,113.0,A,,,8.5,A,1280.0,"A, >"
2010-10-21 00:00:00+00:00,15.2,A,09406000,113.0,A,,,8.5,A,110.0,A
