site_id,issue_date,volume_10,volume_50,volume_90
hungry_horse_reservoir_inflow,2005-01-01,1253.1853133333334,1790.2647333333334,2327.3441533333335
hungry_horse_reservoir_inflow,2005-01-08,1401.951413333333,2002.7877333333329,2603.624053333333
hungry_horse_reservoir_inflow,2005-01-15,1367.0316799999996,1952.9023999999995,2538.7731199999994
hungry_horse_reservoir_inflow,2005-01-22,1339.1229599999997,1913.0327999999997,2486.9426399999998
hungry_horse_reservoir_inflow,2005-02-01,1294.5730466666664,1849.3900666666664,2404.2070866666663
hungry_horse_reservoir_inflow,2005-02-08,1381.0668199999998,1972.9525999999996,2564.8383799999992
hungry_horse_reservoir_inflow,2005-02-15,1427.3613199999995,2039.0875999999994,2650.8138799999992
hungry_horse_reservoir_inflow,2005-02-22,1406.4370599999995,2009.1957999999993,2611.954539999999
hungry_horse_reservoir_inflow,2005-03-01,1355.1253333333334,1935.8933333333334,2516.6613333333335
hungry_horse_reservoir_inflow,2005-03-08,1381.1850266666665,1973.1214666666665,2565.0579066666664
hungry_horse_reservoir_inflow,2005-03-15,1481.345506666666,2116.2078666666657,2751.0702266666653
hungry_horse_reservoir_inflow,2005-03-22,1333.1307733333333,1904.472533333333,2475.814293333333
hungry_horse_reservoir_inflow,2005-04-01,1344.7819466666665,1921.1170666666665,2497.4521866666664
hungry_horse_reservoir_inflow,2005-04-08,1272.1640399999997,1817.3771999999997,2362.5903599999997
hungry_horse_reservoir_inflow,2005-04-15,1149.3329400000002,1641.9042000000002,2134.47546
hungry_horse_reservoir_inflow,2005-04-22,1159.3118133333337,1656.1597333333336,2153.0076533333336
hungry_horse_reservoir_inflow,2005-05-01,1161.3175933333337,1659.0251333333338,2156.732673333334
hungry_horse_reservoir_inflow,2005-05-08,1209.0717333333332,1727.2453333333333,2245.4189333333334
hungry_horse_reservoir_inflow,2005-05-15,1145.8875866666667,1636.9822666666669,2128.076946666667
hungry_horse_reservoir_inflow,2005-05-22,1148.0360733333337,1640.0515333333337,2132.066993333334
hungry_horse_reservoir_inflow,2005-06-01,1219.8563533333331,1742.651933333333,2265.447513333333
hungry_horse_reservoir_inflow,2005-06-08,1257.3135866666667,1796.1622666666665,2335.0109466666663
hungry_horse_reservoir_inflow,2005-06-15,1485.5389733333332,2122.198533333333,2758.8580933333333
hungry_horse_reservoir_inflow,2005-06-22,1654.6664866666665,2363.809266666666,3072.952046666666
hungry_horse_reservoir_inflow,2005-07-01,1530.2640733333333,2186.0915333333332,2841.918993333333
hungry_horse_reservoir_inflow,2005-07-08,1606.0764066666666,2294.3948666666665,2982.7133266666665
hungry_horse_reservoir_inflow,2005-07-15,1534.8960199999997,2192.7085999999995,2850.5211799999993
hungry_horse_reservoir_inflow,2005-07-22,1512.2559199999996,2160.3655999999996,2808.4752799999997
snake_r_nr_heise,2005-01-01,1784.3838600000004,2549.1198000000004,3313.8557400000004
snake_r_nr_heise,2005-01-08,1883.4592466666672,2690.6560666666674,3497.8528866666675
snake_r_nr_heise,2005-01-15,1840.7956933333335,2629.7081333333335,3418.6205733333336
snake_r_nr_heise,2005-01-22,1949.2195333333332,2784.599333333333,3619.9791333333333
snake_r_nr_heise,2005-02-01,2012.3340533333335,2874.7629333333334,3737.1918133333334
snake_r_nr_heise,2005-02-08,2058.133046666667,2940.1900666666666,3822.2470866666663
snake_r_nr_heise,2005-02-15,2219.03234,3170.0462,4121.06006
snake_r_nr_heise,2005-02-22,2125.8821266666673,3036.9744666666675,3948.0668066666676
snake_r_nr_heise,2005-03-01,2058.280186666667,2940.4002666666665,3822.5203466666662
