datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2017-10-01 00:00:00+00:00,15.9,A,09406000,84.0,A,743.0,A,9.1,A,19.6,A
2017-10-02 00:00:00+00:00,14.8,A,09406000,85.3,A,745.0,A,9.2,A,19.0,A
2017-10-03 00:00:00+00:00,14.1,A,09406000,84.6,A,754.0,A,9.4,A,17.5,A
2017-10-04 00:00:00+00:00,15.4,A,09406000,86.3,A,748.0,A,9.1,A,17.2,A
2017-10-05 00:00:00+00:00,14.9,A,09406000,86.0,A,746.0,A,9.2,A,16.7,A
2017-10-06 00:00:00+00:00,13.6,A,09406000,89.5,A,748.0,A,9.4,A,17.0,A
2017-10-07 00:00:00+00:00,13.7,A,09406000,88.9,A,764.0,A,9.4,A,20.9,A
2017-10-08 00:00:00+00:00,13.4,A,09406000,91.9,A,763.0,"A, [4]",9.3,A,23.1,A
2017-10-09 00:00:00+00:00,12.2,A,09406000,92.6,A,743.0,"A, [4]",9.6,A,22.4,A
2017-10-10 00:00:00+00:00,12.1,A,09406000,89.4,A,752.0,A,9.7,A,19.3,A
2017-10-11 00:00:00+00:00,12.8,A,09406000,92.8,A,,,9.4,A,29.0,A
2017-10-12 00:00:00+00:00,13.0,A,09406000,90.6,A,792.0,A,9.3,A,32.3,A
2017-10-13 00:00:00+00:00,12.6,A,09406000,87.8,A,794.0,A,9.5,A,23.4,A
2017-10-14 00:00:00+00:00,11.7,A,09406000,88.9,A,793.0,"A, [4]",9.7,A,20.0,A
2017-10-15 00:00:00+00:00,11.1,A,09406000,87.0,A,800.0,A,9.9,A,17.9,A
2017-10-16 00:00:00+00:00,11.4,A,09406000,90.6,A,804.0,A,9.8,A,24.5,A
2017-10-17 00:00:00+00:00,11.9,A,09406000,87.2,A,807.0,A,9.7,A,27.8,A
2017-10-18 00:00:00+00:00,12.4,A,09406000,89.4,A,803.0,A,9.5,A,30.7,A
2017-10-19 00:00:00+00:00,14.0,A,09406000,93.7,A,800.0,A,9.1,A,37.8,A
2017-10-20 00:00:00+00:00,13.6,A,09406000,93.7,A,795.0,A,9.2,A,28.9,A
2017-10-21 00:00:00+00:00,12.0,A,09406000,95.6,A,796.0,A,9.6,A,29.1,A
2017-10-22 00:00:00+00:00,11.3,A,09406000,97.2,A,799.0,A,9.8,A,30.8,A
2017-10-23 00:00:00+00:00,12.3,A,09406000,96.6,A,801.0,A,9.6,A,25.9,A
2017-10-24 00:00:00+00:00,12.9,A,09406000,93.1,A,797.0,A,9.5,A,25.6,A
2017-10-25 00:00:00+00:00,12.3,A,09406000,94.6,A,798.0,A,9.6,A,30.5,A
2017-10-26 00:00:00+00:00,11.7,A,09406000,93.4,A,797.0,A,9.6,A,24.9,A
2017-10-27 00:00:00+00:00,11.9,A,09406000,94.4,A,795.0,A,9.6,A,20.4,A
2017-10-28 00:00:00+00:00,11.9,A,09406000,104.0,A,790.0,A,9.5,A,73.8,A
2017-10-29 00:00:00+00:00,12.2,A,09406000,113.0,A,738.0,A,9.4,A,57.5,A
2017-10-30 00:00:00+00:00,11.9,A,09406000,117.0,A,720.0,A,9.5,A,46.1,A
2017-10-31 00:00:00+00:00,12.3,A,09406000,115.0,A,715.0,A,9.4,A,35.7,A
2017-11-01 00:00:00+00:00,12.1,A,09406000,113.0,A,731.0,A,9.5,A,33.5,A
2017-11-02 00:00:00+00:00,12.5,A,09406000,118.0,A,729.0,A,9.4,A,30.3,A
2017-11-03 00:00:00+00:00,13.2,A,09406000,119.0,A,724.0,A,9.3,A,28.3,A
2017-11-04 00:00:00+00:00,12.6,A,09406000,120.0,A,726.0,A,9.4,A,29.4,A
2017-11-05 00:00:00+00:00,12.4,A,09406000,122.0,A,728.0,A,9.4,A,30.6,A
2017-11-06 00:00:00+00:00,12.3,A,09406000,123.0,A,727.0,A,9.5,A,27.9,A
2017-11-07 00:00:00+00:00,11.3,A,09406000,120.0,A,729.0,A,9.8,A,29.5,A
2017-11-08 00:00:00+00:00,9.4,A,09406000,122.0,A,734.0,A,10.3,A,25.8,A
2017-11-09 00:00:00+00:00,9.4,A,09406000,124.0,A,740.0,A,10.2,A,21.3,A
2017-11-10 00:00:00+00:00,9.7,A,09406000,128.0,A,736.0,A,10.1,A,24.3,A
2017-11-11 00:00:00+00:00,9.5,A,09406000,128.0,A,733.0,A,10.1,A,28.5,A
2017-11-12 00:00:00+00:00,8.9,A,09406000,126.0,A,735.0,A,10.3,A,24.0,A
2017-11-13 00:00:00+00:00,9.2,A,09406000,127.0,A,732.0,A,10.3,A,21.9,A
2017-11-14 00:00:00+00:00,8.6,A,09406000,127.0,A,730.0,A,10.4,A,22.0,A
2017-11-15 00:00:00+00:00,8.5,A,09406000,127.0,A,730.0,A,10.5,A,26.8,A
2017-11-16 00:00:00+00:00,8.4,A,09406000,130.0,A,735.0,A,10.4,A,,
2017-11-17 00:00:00+00:00,10.8,A,09406000,129.0,A,730.0,A,9.8,A,,
2017-11-18 00:00:00+00:00,8.3,A,09406000,133.0,A,727.0,A,10.5,A,,
2017-11-19 00:00:00+00:00,6.6,A,09406000,129.0,A,735.0,A,10.9,A,,
2017-11-20 00:00:00+00:00,6.9,A,09406000,130.0,A,739.0,A,10.8,A,,
2017-11-21 00:00:00+00:00,7.5,A,09406000,132.0,A,737.0,A,10.7,A,,
2017-11-22 00:00:00+00:00,9.1,A,09406000,132.0,A,732.0,A,10.3,A,,
2017-11-23 00:00:00+00:00,9.6,A,09406000,132.0,A,732.0,A,10.1,A,32.1,A
2017-11-24 00:00:00+00:00,9.4,A,09406000,132.0,A,730.0,A,10.1,A,27.0,A
2017-11-25 00:00:00+00:00,9.2,A,09406000,132.0,A,727.0,A,10.2,A,28.6,A
2017-11-26 00:00:00+00:00,9.5,A,09406000,129.0,A,727.0,A,10.2,A,,
2017-11-27 00:00:00+00:00,9.4,A,09406000,128.0,A,726.0,A,10.1,A,,
2017-11-28 00:00:00+00:00,8.3,A,09406000,133.0,A,720.0,A,10.5,A,,
2017-11-29 00:00:00+00:00,8.5,A,09406000,132.0,A,722.0,A,10.5,A,29.9,A
2017-11-30 00:00:00+00:00,7.6,A,09406000,132.0,A,722.0,A,10.7,A,23.9,A
2017-12-01 00:00:00+00:00,7.8,A,09406000,133.0,A,726.0,A,10.7,A,24.8,A
2017-12-02 00:00:00+00:00,8.3,A,09406000,131.0,A,727.0,A,10.6,A,23.3,A
2017-12-03 00:00:00+00:00,8.0,A,09406000,132.0,A,,,10.6,A,24.1,A
2017-12-04 00:00:00+00:00,5.6,A,09406000,133.0,A,,,11.3,A,22.8,A
2017-12-05 00:00:00+00:00,4.2,A,09406000,126.0,A,744.0,A,11.8,A,21.0,A
2017-12-06 00:00:00+00:00,3.9,A,09406000,122.0,A,761.0,A,11.9,A,25.8,A
2017-12-07 00:00:00+00:00,3.7,A,09406000,130.0,A,745.0,A,12.0,A,35.6,A
2017-12-08 00:00:00+00:00,4.0,A,09406000,131.0,A,744.0,A,11.9,A,30.7,A
2017-12-09 00:00:00+00:00,4.1,A,09406000,129.0,A,751.0,A,11.9,A,52.8,A
2017-12-10 00:00:00+00:00,3.8,A,09406000,126.0,A,756.0,A,12.0,A,54.9,A
2017-12-11 00:00:00+00:00,3.5,A,09406000,124.0,A,766.0,A,12.1,A,27.9,A
2017-12-12 00:00:00+00:00,3.6,A,09406000,124.0,A,771.0,A,12.1,A,27.8,A
2017-12-13 00:00:00+00:00,4.4,A,09406000,128.0,A,760.0,A,11.8,A,30.4,A
2017-12-14 00:00:00+00:00,4.8,A,09406000,131.0,A,750.0,A,11.8,A,51.7,"A, [4]"
2017-12-15 00:00:00+00:00,4.4,A,09406000,133.0,A,738.0,A,11.9,A,49.5,A
2017-12-16 00:00:00+00:00,4.7,A,09406000,130.0,A,742.0,A,11.7,A,42.7,A
2017-12-17 00:00:00+00:00,5.3,A,09406000,147.0,A,731.0,A,11.6,A,38.8,A
2017-12-18 00:00:00+00:00,4.2,A,09406000,148.0,A,727.0,A,12.0,A,32.4,A
2017-12-19 00:00:00+00:00,4.3,A,09406000,142.0,A,729.0,A,12.0,A,32.1,A
