datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,63680_Mean,63680_Mean_cd
2009-10-01 00:00:00+00:00,13.9,A,09406000,63.6,A,788.0,A,9.4,A,13.8,A
2009-10-02 00:00:00+00:00,13.4,A,09406000,67.7,A,796.0,A,9.4,A,13.1,A
2009-10-03 00:00:00+00:00,13.2,A,09406000,68.5,A,791.0,A,9.4,A,13.0,A
2009-10-04 00:00:00+00:00,14.2,A,09406000,67.9,A,793.0,A,9.1,A,15.5,A
2009-10-05 00:00:00+00:00,13.2,A,09406000,67.1,A,794.0,A,9.2,A,13.8,A
2009-10-06 00:00:00+00:00,12.1,A,09406000,67.0,A,804.0,A,9.2,A,11.7,A
2009-10-07 00:00:00+00:00,12.1,A,09406000,71.5,A,813.0,A,9.1,A,14.2,A
2009-10-08 00:00:00+00:00,13.0,A,09406000,76.7,A,812.0,A,9.1,A,15.6,A
2009-10-09 00:00:00+00:00,13.2,A,09406000,71.9,A,805.0,A,9.1,A,13.7,A
2009-10-10 00:00:00+00:00,13.2,A,09406000,74.1,A,818.0,A,9.0,A,13.8,A
2009-10-11 00:00:00+00:00,13.3,A,09406000,75.1,A,818.0,A,9.0,A,13.5,A
2009-10-12 00:00:00+00:00,13.1,A,09406000,75.8,A,812.0,A,9.1,A,12.9,A
2009-10-13 00:00:00+00:00,13.8,A,09406000,76.7,A,810.0,A,9.0,A,13.2,A
2009-10-14 00:00:00+00:00,14.6,A,09406000,79.2,A,810.0,A,9.0,A,14.4,A
2009-10-15 00:00:00+00:00,14.9,A,09406000,78.3,A,815.0,A,9.0,A,12.0,A
2009-10-16 00:00:00+00:00,15.2,A,09406000,77.3,A,813.0,A,9.0,A,13.1,A
2009-10-17 00:00:00+00:00,15.2,A,09406000,71.9,A,821.0,A,9.1,A,11.6,A
2009-10-18 00:00:00+00:00,15.1,A,09406000,75.3,A,815.0,A,9.1,A,12.0,A
2009-10-19 00:00:00+00:00,14.7,A,09406000,75.7,A,809.0,A,9.0,A,13.7,A
2009-10-20 00:00:00+00:00,13.7,A,09406000,76.6,A,813.0,A,9.1,A,11.2,A
2009-10-21 00:00:00+00:00,12.7,A,09406000,81.3,A,821.0,A,9.4,A,12.6,A
2009-10-22 00:00:00+00:00,11.5,A,09406000,81.7,A,817.0,A,9.7,A,12.4,A
2009-10-23 00:00:00+00:00,11.4,A,09406000,81.8,A,822.0,A,9.8,A,13.1,A
2009-10-24 00:00:00+00:00,12.4,A,09406000,82.7,A,817.0,A,9.6,A,14.9,A
2009-10-25 00:00:00+00:00,12.6,A,09406000,80.4,A,816.0,A,9.6,A,15.4,A
2009-10-26 00:00:00+00:00,10.4,A,09406000,78.7,A,816.0,A,10.1,A,,
2009-10-27 00:00:00+00:00,9.3,A,09406000,82.0,A,818.0,A,10.0,A,,
2009-10-28 00:00:00+00:00,6.8,A,09406000,87.8,A,,,10.4,A,,
2009-10-29 00:00:00+00:00,6.9,A,09406000,89.7,A,,,10.8,A,,
