site_id,issue_date,volume_10,volume_50,volume_90
hungry_horse_reservoir_inflow,2005-01-01,1148.2946378750007,1684.5371312500004,2419.288413208333
hungry_horse_reservoir_inflow,2005-01-08,1148.2946378750007,1684.5371312500004,2419.288413208333
hungry_horse_reservoir_inflow,2005-01-15,1127.4143527500005,1637.5174437500007,2299.357723541667
hungry_horse_reservoir_inflow,2005-01-22,1135.7379547500004,1649.8124312500008,2384.6715706666664
hungry_horse_reservoir_inflow,2005-02-01,1081.1630051250002,1628.9234000000004,2509.520846083333
hungry_horse_reservoir_inflow,2005-02-08,1031.6458818750002,1564.7431187500001,2427.35752675
hungry_horse_reservoir_inflow,2005-02-15,1038.07431175,1547.5728250000004,2297.5564560000003
hungry_horse_reservoir_inflow,2005-02-22,1028.0045028750003,1548.9305687500005,2271.6452470833337
hungry_horse_reservoir_inflow,2005-03-01,1057.2761237500006,1568.4755750000004,2236.729015625
hungry_horse_reservoir_inflow,2005-03-08,1051.9183570000005,1565.5712437500006,2143.419059708334
hungry_horse_reservoir_inflow,2005-03-15,1003.4196313750003,1521.1869750000008,2138.642396583334
hungry_horse_reservoir_inflow,2005-03-22,1032.1045446250005,1531.869687500001,2115.0654270416676
hungry_horse_reservoir_inflow,2005-04-01,1074.3064447500003,1557.8105062500008,2053.2930025833343
hungry_horse_reservoir_inflow,2005-04-08,1023.0771503750002,1498.1396833333338,2000.1838350000007
hungry_horse_reservoir_inflow,2005-04-15,993.3307903750003,1479.6724645833337,2049.0493790000005
hungry_horse_reservoir_inflow,2005-04-22,1028.3812822500004,1519.6054250000007,2165.7001843750004
hungry_horse_reservoir_inflow,2005-05-01,1054.8582668750005,1554.5983500000004,2331.1157209166663
hungry_horse_reservoir_inflow,2005-05-08,1059.9095027500007,1572.2885687500002,2500.4948133749995
hungry_horse_reservoir_inflow,2005-05-15,1059.6949090000007,1561.9264000000003,2564.9104752916664
hungry_horse_reservoir_inflow,2005-05-22,1076.7621646250004,1603.5659312500002,2596.874127791666
hungry_horse_reservoir_inflow,2005-06-01,1100.9342977500005,1633.5504062500004,2454.060235791667
hungry_horse_reservoir_inflow,2005-06-08,1106.0654500000005,1617.6172250000006,2310.4762367916674
hungry_horse_reservoir_inflow,2005-06-15,1133.5921887500006,1689.0896000000007,2476.530110708334
hungry_horse_reservoir_inflow,2005-06-22,1136.8807843750005,1734.2667437500008,2659.083611166667
hungry_horse_reservoir_inflow,2005-07-01,1129.6093873750006,1699.6238062500008,2895.480371875
hungry_horse_reservoir_inflow,2005-07-08,1125.8184752500006,1667.6351312500005,2846.347294916666
hungry_horse_reservoir_inflow,2005-07-15,1096.0537052500008,1639.0204625000006,2477.8563945416668
hungry_horse_reservoir_inflow,2005-07-22,1090.1806510000006,1650.7532312500007,2413.223046
snake_r_nr_heise,2005-01-01,1677.3386072916664,2607.999560416666,3629.254785
snake_r_nr_heise,2005-01-08,1677.3386072916664,2607.999560416666,3629.254785
snake_r_nr_heise,2005-01-15,1771.9943392083333,3068.7850062499992,4256.344117999999
snake_r_nr_heise,2005-01-22,1749.3562762083336,2952.0838749999994,3952.8409066249988
snake_r_nr_heise,2005-02-01,1567.6317842500002,2450.250975,3315.4140629999993
snake_r_nr_heise,2005-02-08,1513.8795825416669,2441.3367312500004,3311.0259698749996
snake_r_nr_heise,2005-02-15,1469.6783570000005,2584.08904375,3459.5273716249994
snake_r_nr_heise,2005-02-22,1470.0698570833338,2564.7010124999997,3438.5492017499996
snake_r_nr_heise,2005-03-01,1505.1872505833335,2457.1583687499997,3306.333064124999
snake_r_nr_heise,2005-03-08,1499.4457225416668,2416.1559729166665,3294.9922362499988
snake_r_nr_heise,2005-03-15,1497.451491375,2326.154504166667,3172.109079749999
snake_r_nr_heise,2005-03-22,1498.1826772500003,2317.3172312500005,3093.6096847500003
snake_r_nr_heise,2005-04-01,1575.31240475,2360.9057125000004,3139.3569187499997
snake_r_nr_heise,2005-04-08,1589.6781906250003,2359.391375,3177.049656625
snake_r_nr_heise,2005-04-15,1583.987932041667,2368.13969375,3180.349053374999
snake_r_nr_heise,2005-04-22,1607.1226109166666,2395.3274562499996,3194.2898243749987
snake_r_nr_heise,2005-05-01,1621.2748568333336,2400.07481875,3233.8020926249997
snake_r_nr_heise,2005-05-08,1633.0963780833335,2381.66886875,3190.19064325
snake_r_nr_heise,2005-05-15,1672.450705625,2431.268775,3225.6988177916664
snake_r_nr_heise,2005-05-22,1681.316375375,2443.17015,3246.6200514583334
snake_r_nr_heise,2005-06-01,1671.056505125,2418.9099187499996,3247.5411323333333
snake_r_nr_heise,2005-06-08,1661.8752068333338,2428.3871124999996,3271.0738406666665
snake_r_nr_heise,2005-06-15,1681.5346954583338,2456.85405625,3261.9963810416666
snake_r_nr_heise,2005-06-22,1673.2782307500001,2440.29491875,3243.8619107916657
snake_r_nr_heise,2005-07-01,1579.7089735,2363.0213875,3178.150113124999
snake_r_nr_heise,2005-07-08,1559.906608166667,2376.68534375,3188.342017249999
snake_r_nr_heise,2005-07-15,1582.4805992916667,2375.74849375,3163.2820764999988
snake_r_nr_heise,2005-07-22,1597.182731375,2367.630364583333,3146.997681749999
pueblo_reservoir_inflow,2005-01-01,184.86453475000002,372.29544375000006,550.231313125
pueblo_reservoir_inflow,2005-01-08,184.86453475000002,372.29544375000006,550.231313125
pueblo_reservoir_inflow,2005-01-15,194.82698987500004,401.6368250000001,571.0078887500001
pueblo_reservoir_inflow,2005-01-22,208.37695375,479.32793750000013,673.095892625
pueblo_reservoir_inflow,2005-02-01,209.8503925,494.20256250000006,731.6764471250001
pueblo_reservoir_inflow,2005-02-08,209.62273412500002,475.08688125000015,712.9462031250001
pueblo_reservoir_inflow,2005-02-15,206.19146012500005,452.73379375000013,662.1018625
pueblo_reservoir_inflow,2005-02-22,206.96303687500003,469.99005,681.8010355000001
