datetime,00010_Mean,00010_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1994-10-01 00:00:00+00:00,12.2,A,14181500,2120.0,A
1994-10-02 00:00:00+00:00,12.3,A,14181500,2060.0,A
1994-10-03 00:00:00+00:00,12.1,A,14181500,2070.0,A
1994-10-04 00:00:00+00:00,12.4,A,14181500,2110.0,A
1994-10-05 00:00:00+00:00,12.7,A,14181500,2130.0,A
1994-10-06 00:00:00+00:00,12.8,A,14181500,2530.0,A
1994-10-07 00:00:00+00:00,12.8,A,14181500,2500.0,A
1994-10-08 00:00:00+00:00,12.8,A,14181500,2470.0,A
1994-10-09 00:00:00+00:00,12.9,A,14181500,2440.0,A
1994-10-10 00:00:00+00:00,13.1,A,14181500,2480.0,A
1994-10-11 00:00:00+00:00,13.3,A,14181500,2450.0,A
1994-10-12 00:00:00+00:00,13.3,A,14181500,2520.0,A
1994-10-13 00:00:00+00:00,13.3,A,14181500,2460.0,A
1994-10-14 00:00:00+00:00,13.4,A,14181500,2540.0,A
1994-10-15 00:00:00+00:00,13.6,A,14181500,2600.0,A
1994-10-16 00:00:00+00:00,13.6,A,14181500,2580.0,A
1994-10-17 00:00:00+00:00,13.7,A,14181500,2530.0,A
1994-10-18 00:00:00+00:00,13.7,A,14181500,2450.0,A
1994-10-19 00:00:00+00:00,13.8,A,14181500,2490.0,A
1994-10-20 00:00:00+00:00,13.8,A,14181500,2530.0,A
1994-10-21 00:00:00+00:00,13.9,A,14181500,2620.0,A
1994-10-22 00:00:00+00:00,13.9,A,14181500,2650.0,A
1994-10-23 00:00:00+00:00,13.9,A,14181500,2670.0,A
1994-10-24 00:00:00+00:00,13.8,A,14181500,2160.0,A
1994-10-25 00:00:00+00:00,13.9,A,14181500,2100.0,A
1994-10-26 00:00:00+00:00,14.0,A,14181500,2150.0,A
1994-10-27 00:00:00+00:00,13.5,A,14181500,2820.0,A
1994-10-28 00:00:00+00:00,12.9,A,14181500,2890.0,A
1994-10-29 00:00:00+00:00,12.6,A,14181500,2650.0,A
1994-10-30 00:00:00+00:00,12.5,A,14181500,2660.0,A
1994-10-31 00:00:00+00:00,12.2,A,14181500,1990.0,A
1994-11-01 00:00:00+00:00,10.8,A,14181500,4930.0,A
1994-11-02 00:00:00+00:00,9.5,A,14181500,9630.0,A
1994-11-03 00:00:00+00:00,9.8,A,14181500,10100.0,A
1994-11-04 00:00:00+00:00,10.1,A,14181500,8760.0,A
1994-11-05 00:00:00+00:00,10.4,A,14181500,7870.0,A
1994-11-06 00:00:00+00:00,10.6,A,14181500,4320.0,A
1994-11-07 00:00:00+00:00,10.7,A,14181500,3120.0,A
1994-11-08 00:00:00+00:00,10.9,A,14181500,2810.0,A
1994-11-09 00:00:00+00:00,10.9,A,14181500,2920.0,A
1994-11-10 00:00:00+00:00,10.5,A,14181500,2880.0,A
